Filename:  P:\FYS-1320-compton-data\115.mca
Description:  
TimeStamp:  03/09/2017 11:48:50

Calibration Information
Label:  Channel
Channel	Value
623.7	13.95
795.56	17.74
2664.63	59.54
A	B	C
-0.0131686	0.0223487	0

Spectral Data Information
Channel	Data
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	1
42	1
43	0
44	4
45	0
46	4
47	0
48	2
49	5
50	2
51	6
52	3
53	4
54	3
55	5
56	5
57	6
58	4
59	8
60	6
61	5
62	9
63	8
64	8
65	5
66	12
67	13
68	22
69	7
70	10
71	14
72	12
73	9
74	5
75	18
76	10
77	6
78	12
79	5
80	17
81	9
82	13
83	6
84	13
85	6
86	12
87	10
88	16
89	11
90	18
91	11
92	11
93	15
94	11
95	10
96	13
97	11
98	15
99	15
100	10
101	17
102	9
103	10
104	14
105	12
106	6
107	8
108	10
109	20
110	15
111	16
112	15
113	12
114	14
115	12
116	21
117	17
118	9
119	16
120	13
121	13
122	12
123	8
124	10
125	7
126	11
127	7
128	17
129	14
130	10
131	14
132	13
133	13
134	6
135	12
136	8
137	15
138	10
139	16
140	17
141	19
142	12
143	14
144	11
145	14
146	12
147	11
148	14
149	10
150	15
151	9
152	13
153	5
154	16
155	8
156	9
157	11
158	9
159	11
160	10
161	13
162	10
163	6
164	9
165	13
166	5
167	8
168	8
169	12
170	10
171	13
172	6
173	9
174	7
175	6
176	11
177	7
178	11
179	3
180	9
181	7
182	14
183	10
184	8
185	8
186	9
187	10
188	7
189	11
190	10
191	13
192	12
193	10
194	8
195	16
196	9
197	9
198	9
199	6
200	12
201	5
202	14
203	6
204	8
205	12
206	9
207	12
208	7
209	11
210	6
211	10
212	7
213	10
214	14
215	6
216	6
217	10
218	10
219	10
220	13
221	6
222	10
223	11
224	14
225	12
226	4
227	10
228	7
229	11
230	11
231	13
232	9
233	8
234	7
235	9
236	9
237	13
238	10
239	15
240	12
241	13
242	11
243	6
244	9
245	7
246	7
247	6
248	6
249	7
250	10
251	7
252	9
253	7
254	6
255	8
256	8
257	13
258	6
259	7
260	12
261	17
262	13
263	9
264	12
265	12
266	11
267	13
268	9
269	10
270	11
271	8
272	14
273	12
274	11
275	8
276	8
277	12
278	10
279	7
280	14
281	12
282	15
283	14
284	19
285	12
286	17
287	17
288	17
289	10
290	12
291	16
292	22
293	9
294	10
295	8
296	8
297	8
298	7
299	14
300	13
301	3
302	5
303	12
304	16
305	10
306	10
307	11
308	7
309	6
310	5
311	11
312	14
313	14
314	7
315	10
316	14
317	10
318	13
319	5
320	7
321	21
322	9
323	14
324	11
325	11
326	5
327	15
328	12
329	8
330	18
331	11
332	14
333	15
334	23
335	20
336	15
337	14
338	11
339	16
340	7
341	6
342	9
343	6
344	5
345	9
346	18
347	9
348	10
349	7
350	12
351	12
352	7
353	11
354	8
355	12
356	9
357	14
358	14
359	9
360	5
361	12
362	12
363	19
364	4
365	14
366	11
367	8
368	13
369	9
370	9
371	12
372	6
373	14
374	12
375	6
376	7
377	5
378	3
379	7
380	14
381	13
382	10
383	11
384	15
385	16
386	20
387	27
388	16
389	16
390	14
391	10
392	15
393	8
394	9
395	13
396	6
397	9
398	3
399	7
400	5
401	12
402	5
403	5
404	6
405	6
406	7
407	3
408	3
409	3
410	4
411	8
412	3
413	5
414	4
415	5
416	4
417	2
418	4
419	2
420	4
421	2
422	4
423	4
424	3
425	2
426	3
427	3
428	11
429	4
430	8
431	6
432	4
433	5
434	5
435	5
436	2
437	4
438	3
439	3
440	6
441	2
442	3
443	2
444	5
445	3
446	2
447	2
448	5
449	1
450	1
451	4
452	4
453	3
454	2
455	5
456	3
457	2
458	3
459	2
460	2
461	9
462	5
463	7
464	9
465	5
466	6
467	4
468	12
469	19
470	19
471	23
472	35
473	26
474	23
475	20
476	16
477	20
478	15
479	10
480	6
481	9
482	4
483	9
484	7
485	5
486	9
487	3
488	3
489	5
490	3
491	7
492	3
493	2
494	0
495	3
496	2
497	2
498	2
499	1
500	2
501	1
502	2
503	0
504	2
505	0
506	1
507	3
508	1
509	1
510	2
511	1
512	0
513	0
514	0
515	3
516	4
517	2
518	1
519	1
520	2
521	1
522	1
523	0
524	0
525	3
526	0
527	1
528	5
529	2
530	0
531	1
532	0
533	3
534	3
535	1
536	3
537	1
538	1
539	4
540	0
541	3
542	4
543	4
544	3
545	8
546	7
547	6
548	7
549	6
550	4
551	3
552	7
553	3
554	2
555	12
556	1
557	11
558	11
559	18
560	12
561	19
562	21
563	26
564	28
565	25
566	29
567	31
568	22
569	29
570	22
571	20
572	26
573	12
574	16
575	8
576	7
577	8
578	8
579	5
580	11
581	2
582	7
583	6
584	8
585	6
586	8
587	5
588	6
589	5
590	3
591	5
592	2
593	1
594	2
595	0
596	1
597	1
598	0
599	1
600	2
601	1
602	2
603	0
604	0
605	1
606	0
607	0
608	0
609	2
610	0
611	2
612	0
613	2
614	1
615	3
616	1
617	1
618	1
619	4
620	0
621	0
622	1
623	0
624	0
625	1
626	2
627	0
628	0
629	0
630	0
631	1
632	3
633	2
634	0
635	2
636	0
637	2
638	0
639	0
640	2
641	4
642	0
643	0
644	0
645	0
646	1
647	1
648	0
649	0
650	1
651	0
652	0
653	1
654	5
655	3
656	2
657	2
658	3
659	1
660	2
661	2
662	1
663	2
664	6
665	3
666	1
667	2
668	1
669	3
670	0
671	1
672	3
673	1
674	1
675	4
676	1
677	0
678	3
679	4
680	2
681	3
682	3
683	1
684	2
685	4
686	5
687	0
688	3
689	1
690	0
691	3
692	0
693	1
694	0
695	1
696	2
697	0
698	2
699	3
700	0
701	3
702	1
703	1
704	2
705	4
706	1
707	2
708	1
709	1
710	3
711	1
712	1
713	2
714	2
715	3
716	1
717	0
718	1
719	0
720	0
721	1
722	2
723	0
724	0
725	0
726	2
727	0
728	0
729	0
730	1
731	1
732	0
733	0
734	0
735	1
736	0
737	0
738	0
739	0
740	0
741	1
742	1
743	1
744	1
745	1
746	2
747	0
748	1
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	1
759	0
760	1
761	0
762	0
763	1
764	0
765	1
766	0
767	1
768	1
769	0
770	2
771	1
772	0
773	0
774	2
775	0
776	0
777	3
778	0
779	1
780	5
781	1
782	0
783	3
784	0
785	2
786	0
787	0
788	0
789	0
790	3
791	2
792	2
793	1
794	1
795	3
796	0
797	1
798	1
799	0
800	1
801	0
802	0
803	0
804	1
805	0
806	0
807	2
808	0
809	0
810	1
811	0
812	2
813	0
814	0
815	1
816	1
817	0
818	1
819	0
820	0
821	2
822	0
823	0
824	2
825	1
826	0
827	0
828	0
829	0
830	0
831	2
832	0
833	0
834	3
835	0
836	1
837	0
838	1
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	1
847	0
848	0
849	2
850	0
851	0
852	0
853	1
854	0
855	0
856	0
857	0
858	0
859	0
860	1
861	0
862	0
863	0
864	0
865	0
866	1
867	0
868	0
869	0
870	0
871	0
872	1
873	1
874	1
875	0
876	2
877	1
878	1
879	0
880	0
881	1
882	0
883	2
884	1
885	1
886	2
887	1
888	0
889	0
890	1
891	0
892	1
893	0
894	0
895	2
896	0
897	0
898	2
899	1
900	0
901	0
902	2
903	0
904	0
905	1
906	0
907	0
908	0
909	1
910	1
911	1
912	1
913	0
914	2
915	0
916	2
917	2
918	0
919	1
920	1
921	1
922	1
923	1
924	0
925	0
926	1
927	1
928	0
929	0
930	1
931	1
932	2
933	2
934	2
935	0
936	1
937	1
938	0
939	1
940	1
941	2
942	1
943	2
944	0
945	2
946	0
947	1
948	2
949	0
950	0
951	0
952	4
953	2
954	1
955	1
956	1
957	3
958	3
959	4
960	1
961	3
962	0
963	0
964	1
965	4
966	6
967	4
968	3
969	3
970	3
971	1
972	2
973	5
974	3
975	7
976	2
977	7
978	12
979	18
980	11
981	22
982	24
983	23
984	30
985	31
986	46
987	39
988	31
989	53
990	54
991	49
992	45
993	44
994	38
995	45
996	35
997	42
998	32
999	25
1000	15
1001	14
1002	13
1003	13
1004	7
1005	4
1006	2
1007	5
1008	3
1009	2
1010	1
1011	0
1012	2
1013	1
1014	0
1015	1
1016	4
1017	0
1018	2
1019	7
1020	6
1021	17
1022	8
1023	21
1024	25
1025	22
1026	20
1027	30
1028	29
1029	39
1030	39
1031	47
1032	51
1033	62
1034	62
1035	69
1036	50
1037	66
1038	69
1039	50
1040	42
1041	51
1042	33
1043	38
1044	38
1045	29
1046	22
1047	18
1048	20
1049	17
1050	8
1051	9
1052	4
1053	6
1054	2
1055	2
1056	3
1057	2
1058	2
1059	0
1060	0
1061	0
1062	2
1063	0
1064	1
1065	0
1066	1
1067	0
1068	1
1069	1
1070	1
1071	0
1072	2
1073	0
1074	1
1075	0
1076	1
1077	1
1078	0
1079	1
1080	1
1081	1
1082	3
1083	3
1084	0
1085	1
1086	0
1087	1
1088	0
1089	3
1090	1
1091	1
1092	0
1093	1
1094	3
1095	2
1096	0
1097	3
1098	2
1099	1
1100	2
1101	2
1102	0
1103	1
1104	5
1105	2
1106	4
1107	8
1108	4
1109	8
1110	6
1111	6
1112	9
1113	11
1114	15
1115	11
1116	16
1117	20
1118	14
1119	17
1120	17
1121	11
1122	18
1123	15
1124	16
1125	18
1126	18
1127	24
1128	19
1129	19
1130	23
1131	20
1132	16
1133	15
1134	16
1135	15
1136	18
1137	20
1138	14
1139	11
1140	9
1141	7
1142	3
1143	5
1144	5
1145	5
1146	6
1147	2
1148	4
1149	1
1150	1
1151	2
1152	4
1153	2
1154	1
1155	0
1156	2
1157	2
1158	1
1159	4
1160	2
1161	10
1162	3
1163	5
1164	5
1165	8
1166	8
1167	17
1168	14
1169	12
1170	14
1171	11
1172	12
1173	18
1174	5
1175	5
1176	9
1177	15
1178	10
1179	6
1180	4
1181	6
1182	10
1183	4
1184	3
1185	4
1186	4
1187	4
1188	1
1189	2
1190	5
1191	1
1192	0
1193	4
1194	3
1195	4
1196	2
1197	6
1198	2
1199	3
1200	0
1201	4
1202	3
1203	3
1204	1
1205	3
1206	1
1207	1
1208	0
1209	1
1210	1
1211	0
1212	3
1213	0
1214	0
1215	2
1216	2
1217	0
1218	2
1219	3
1220	4
1221	2
1222	2
1223	3
1224	0
1225	3
1226	2
1227	2
1228	4
1229	1
1230	3
1231	8
1232	3
1233	2
1234	1
1235	0
1236	3
1237	3
1238	2
1239	3
1240	0
1241	2
1242	1
1243	5
1244	0
1245	1
1246	1
1247	1
1248	0
1249	1
1250	1
1251	0
1252	0
1253	0
1254	0
1255	0
1256	1
1257	1
1258	0
1259	1
1260	0
