Filename:  P:\FYS-1320-compton-data\150.mca
Description:  
TimeStamp:  03/09/2017 10:50:52

Calibration Information
Label:  Channel
Channel	Value
1261	1
1262	1
1263	2
1264	0
1265	1
1266	1
1267	2
1268	0
1269	6
1270	3
1271	3
1272	5
1273	7
1274	6
1275	10
1276	5
1277	4
1278	4
1279	5
1280	2
1281	2
1282	1
1283	3
1284	3
1285	4
1286	2
1287	1
1288	2
1289	0
1290	0
1291	1
1292	1
1293	1
1294	1
1295	2
1296	1
1297	3
1298	0
1299	0
1300	1
1301	1
1302	0
1303	1
1304	0
1305	3
1306	1
1307	0
1308	1
1309	1
1310	3
1311	2
1312	0
1313	2
1314	2
1315	1
1316	0
1317	1
1318	1
1319	1
1320	1
1321	0
1322	1
1323	0
1324	0
1325	0
1326	2
1327	2
1328	0
1329	1
1330	1
1331	0
1332	3
1333	1
1334	0
1335	1
1336	2
1337	0
1338	4
1339	2
1340	0
1341	1
1342	0
1343	0
1344	3
1345	1
1346	0
1347	0
1348	2
1349	0
1350	0
1351	0
1352	3
1353	1
1354	0
1355	0
1356	1
1357	0
1358	0
1359	1
1360	1
1361	0
1362	0
1363	3
1364	0
1365	1
1366	1
1367	2
1368	0
1369	2
1370	0
1371	2
1372	2
1373	3
1374	3
1375	1
1376	2
1377	0
1378	0
1379	0
1380	4
1381	1
1382	2
1383	2
1384	1
1385	1
1386	0
1387	1
1388	0
1389	1
1390	3
1391	1
1392	1
1393	0
1394	1
1395	1
1396	2
1397	2
1398	1
1399	3
1400	0
1401	1
1402	1
1403	1
1404	0
1405	1
1406	0
1407	1
1408	1
1409	1
1410	6
1411	3
1412	2
1413	4
1414	5
1415	7
1416	3
1417	7
1418	12
1419	9
1420	10
1421	14
1422	18
1423	19
1424	25
1425	15
1426	22
1427	19
1428	15
1429	17
1430	25
1431	22
1432	21
1433	21
1434	17
1435	24
1436	31
1437	19
1438	25
1439	24
1440	35
1441	28
1442	37
1443	30
1444	37
1445	29
1446	32
1447	34
1448	20
1449	21
1450	21
1451	20
1452	9
1453	7
1454	8
1455	7
1456	2
1457	3
1458	2
1459	0
1460	0
1461	0
1462	0
1463	1
1464	0
1465	3
1466	1
1467	0
1468	1
1469	1
1470	0
1471	0
1472	1
1473	0
1474	0
1475	0
1476	0
1477	0
1478	1
1479	0
1480	0
1481	2
1482	0
1483	1
1484	1
1485	0
1486	0
1487	1
1488	0
1489	0
1490	2
1491	1
1492	0
1493	1
1494	0
1495	1
1496	2
1497	1
1498	1
1499	0
1500	0
1501	2
1502	0
1503	2
1504	2
1505	0
1506	1
1507	0
1508	0
1509	1
1510	0
1511	1
1512	0
1513	0
1514	0
1515	2
1516	0
1517	0
1518	0
1519	1
1520	0
1521	0
1522	0
1523	1
1524	0
1525	0
1526	1
1527	1
1528	0
1529	1
1530	1
1531	0
1532	0
1533	1
1534	0
1535	1
1536	0
1537	0
1538	0
1539	0
1540	1
1541	1
1542	2
1543	1
1544	0
1545	0
1546	1
1547	0
1548	0
1549	0
1550	1
1551	1
1552	1
1553	1
1554	0
1555	0
1556	1
1557	0
1558	1
1559	0
1560	2
1561	0
1562	1
1563	0
1564	0
1565	0
1566	1
1567	0
1568	0
1569	1
1570	2
1571	1
1572	0
1573	0
1574	1
1575	0
1576	0
1577	0
1578	0
1579	0
1580	0
1581	1
1582	1
1583	0
1584	0
1585	0
1586	0
1587	0
1588	0
1589	0
1590	0
1591	1
1592	1
1593	0
1594	0
1595	0
1596	1
1597	0
1598	0
1599	0
1600	0
1601	1
1602	0
1603	0
1604	1
1605	0
1606	0
1607	1
1608	0
1609	2
1610	0
1611	0
1612	1
1613	4
1614	1
1615	0
1616	1
1617	1
1618	3
1619	2
1620	3
1621	5
1622	9
1623	2
1624	0
1625	3
1626	7
1627	12
1628	5
1629	4
1630	6
1631	10
1632	9
1633	5
1634	6
1635	3
1636	2
1637	1
1638	1
1639	5
1640	6
1641	3
1642	1
1643	2
1644	2
1645	2
1646	2
1647	2
1648	0
1649	1
1650	1
1651	2
1652	3
1653	0
1654	0
1655	0
1656	2
1657	1
1658	3
1659	1
1660	2
1661	2
1662	2
1663	3
1664	1
1665	1
1666	3
1667	3
1668	1
1669	2
1670	2
1671	2
1672	3
1673	1
1674	1
1675	2
1676	2
1677	1
1678	0
1679	4
1680	1
1681	2
1682	1
1683	2
1684	1
1685	0
1686	1
1687	0
1688	1
1689	1
1690	2
1691	1
1692	0
1693	3
1694	0
1695	2
1696	1
1697	0
1698	3
1699	0
1700	1
1701	1
1702	1
1703	1
1704	0
1705	2
1706	2
1707	1
1708	3
1709	1
1710	0
1711	1
1712	1
1713	1
1714	0
1715	1
1716	1
1717	0
1718	3
1719	0
1720	0
1721	1
1722	1
1723	0
1724	0
1725	2
1726	1
1727	1
1728	0
1729	1
1730	0
1731	1
1732	1
1733	1
1734	0
1735	0
1736	1
1737	0
1738	1
1739	0
1740	2
1741	1
1742	2
1743	0
1744	1
1745	2
1746	0
1747	0
1748	1
1749	1
1750	1
1751	1
1752	1
1753	0
1754	0
1755	0
1756	0
1757	3
1758	1
1759	0
1760	2
1761	3
1762	2
1763	0
1764	1
1765	1
1766	1
1767	1
1768	3
1769	0
1770	0
1771	0
1772	2
1773	0
1774	0
1775	0
1776	2
1777	1
1778	1
1779	2
1780	2
1781	2
1782	1
1783	1
1784	1
1785	2
1786	4
1787	1
1788	0
1789	0
1790	0
1791	0
1792	2
1793	4
1794	1
1795	1
1796	2
1797	1
1798	1
1799	3
1800	0
1801	2
1802	1
1803	2
1804	1
1805	1
1806	3
1807	1
1808	1
1809	2
1810	0
1811	4
1812	1
1813	1
1814	1
1815	2
1816	1
1817	1
1818	6
1819	2
1820	0
1821	4
1822	0
1823	2
1824	1
1825	2
1826	1
1827	4
1828	3
1829	3
1830	3
1831	2
1832	2
1833	5
1834	7
1835	2
1836	0
1837	5
1838	2
1839	4
1840	3
1841	5
1842	3
1843	6
1844	1
1845	2
1846	2
1847	1
1848	3
1849	1
1850	1
1851	3
1852	0
1853	3
1854	2
1855	4
1856	3
1857	4
1858	2
1859	3
1860	2
1861	3
1862	2
1863	3
1864	3
1865	1
1866	3
1867	1
1868	1
1869	2
1870	3
1871	3
1872	4
1873	3
1874	0
1875	0
1876	6
1877	6
1878	3
1879	2
1880	2
1881	2
1882	2
1883	3
1884	3
1885	4
1886	4
1887	2
1888	3
1889	2
1890	1
1891	2
1892	2
1893	2
1894	4
1895	4
1896	3
1897	3
1898	5
1899	4
1900	9
1901	2
1902	1
1903	2
1904	4
1905	2
1906	5
1907	1
1908	3
1909	3
1910	5
1911	4
1912	3
1913	3
1914	1
1915	2
1916	5
1917	1
1918	6
1919	4
1920	5
1921	2
1922	6
1923	2
1924	7
1925	6
1926	6
1927	4
1928	4
1929	5
1930	1
1931	9
1932	2
1933	7
1934	4
1935	2
1936	7
1937	4
1938	6
1939	4
1940	2
1941	5
1942	3
1943	4
1944	4
1945	5
1946	1
1947	2
1948	4
1949	2
1950	4
1951	4
1952	7
1953	3
1954	3
1955	3
1956	4
1957	4
1958	5
1959	4
1960	3
1961	3
1962	5
1963	4
1964	4
1965	8
1966	1
1967	3
1968	4
1969	2
1970	4
1971	4
1972	2
1973	2
1974	4
1975	4
1976	4
1977	3
1978	4
1979	4
1980	5
1981	4
1982	0
1983	4
1984	0
1985	3
1986	1
1987	5
1988	4
1989	3
1990	3
1991	1
1992	3
1993	4
1994	8
1995	3
1996	5
1997	7
1998	8
1999	5
2000	5
2001	4
2002	6
2003	5
2004	5
2005	6
2006	7
2007	5
2008	4
2009	5
2010	2
2011	2
2012	4
2013	9
2014	4
2015	9
2016	4
2017	9
2018	3
2019	9
2020	5
2021	2
2022	4
2023	4
2024	3
2025	6
2026	6
2027	8
2028	5
2029	4
2030	7
2031	9
2032	6
2033	2
2034	7
2035	4
2036	10
2037	10
2038	5
2039	5
2040	5
2041	7
2042	4
2043	8
2044	4
2045	9
2046	6
2047	7
2048	9
2049	2
2050	9
2051	9
2052	10
2053	8
2054	7
2055	6
2056	4
2057	9
2058	9
2059	5
2060	6
2061	4
2062	8
2063	8
2064	10
2065	8
2066	11
2067	12
2068	14
2069	9
2070	11
2071	11
2072	8
2073	9
2074	5
2075	9
2076	15
2077	19
2078	8
2079	11
2080	12
2081	11
2082	10
2083	5
2084	14
2085	9
2086	8
2087	7
2088	10
2089	11
2090	7
2091	10
2092	10
2093	6
2094	16
2095	10
2096	6
2097	12
2098	14
2099	14
2100	12
2101	14
2102	11
2103	10
2104	13
2105	13
2106	12
2107	15
2108	13
2109	9
2110	18
2111	7
2112	14
2113	18
2114	10
2115	16
2116	10
2117	10
2118	8
2119	10
2120	15
2121	15
2122	13
2123	18
2124	17
2125	22
2126	13
2127	15
2128	24
2129	23
2130	11
2131	15
2132	19
2133	19
2134	22
2135	14
2136	19
2137	19
2138	19
2139	21
2140	24
2141	13
2142	24
2143	20
2144	24
2145	28
2146	19
2147	12
2148	12
2149	25
2150	23
2151	30
2152	26
2153	32
2154	34
2155	30
2156	35
2157	27
2158	27
2159	37
2160	41
2161	45
2162	29
2163	26
2164	34
2165	29
2166	46
2167	40
2168	34
2169	41
2170	34
2171	50
2172	56
2173	48
2174	55
2175	49
2176	53
2177	58
2178	37
2179	50
2180	48
2181	53
2182	58
2183	55
2184	65
2185	46
2186	49
2187	44
2188	53
2189	68
2190	61
2191	54
2192	56
2193	49
2194	65
2195	52
2196	45
2197	62
2198	41
2199	63
2200	52
2201	54
2202	69
2203	51
2204	38
2205	46
2206	48
2207	58
2208	51
2209	38
2210	44
2211	47
2212	56
2213	49
2214	49
2215	43
2216	45
2217	38
2218	38
2219	39
2220	37
2221	37
2222	32
2223	31
2224	29
2225	40
2226	29
2227	32
2228	29
2229	33
2230	23
2231	25
2232	16
2233	25
2234	26
2235	16
2236	28
2237	19
2238	15
2239	29
2240	21
2241	21
2242	20
2243	16
2244	17
2245	15
2246	15
2247	18
2248	15
2249	22
2250	17
2251	15
2252	12
2253	26
2254	12
2255	11
2256	12
2257	15
2258	15
2259	16
2260	11
2261	18
2262	14
2263	9
2264	15
2265	8
2266	6
2267	15
2268	17
2269	8
2270	13
2271	14
2272	15
2273	15
2274	13
2275	12
2276	8
2277	15
2278	13
2279	9
2280	9
2281	9
2282	7
2283	10
2284	5
2285	8
2286	12
2287	8
2288	5
2289	10
2290	6
2291	8
2292	10
2293	8
2294	8
2295	4
2296	5
2297	5
2298	10
2299	4
2300	4
2301	7
2302	12
2303	5
2304	11
2305	5
2306	5
2307	5
2308	4
2309	6
2310	4
2311	11
2312	7
2313	4
2314	4
2315	5
2316	1
2317	4
2318	5
2319	6
2320	4
2321	3
2322	8
2323	2
2324	3
2325	3
2326	5
2327	5
2328	1
2329	3
2330	6
2331	4
2332	5
2333	4
2334	4
2335	4
2336	6
2337	3
2338	2
2339	4
2340	4
2341	3
2342	1
2343	2
2344	4
2345	4
2346	8
2347	7
2348	2
2349	2
2350	3
2351	2
2352	4
2353	5
2354	2
2355	2
2356	2
2357	6
2358	5
2359	2
2360	1
2361	3
2362	2
2363	3
2364	3
2365	4
2366	2
2367	3
2368	3
2369	8
2370	3
2371	3
2372	3
2373	1
2374	1
2375	0
2376	1
2377	4
2378	3
2379	3
2380	0
2381	4
2382	1
2383	3
2384	0
2385	0
2386	0
2387	3
2388	2
2389	2
2390	3
2391	2
2392	0
2393	1
2394	2
2395	1
2396	1
2397	0
2398	2
2399	0
2400	2
2401	2
2402	2
2403	2
2404	0
2405	0
2406	1
2407	0
2408	2
2409	1
2410	1
2411	2
2412	2
2413	1
2414	0
2415	2
2416	1
2417	1
2418	1
2419	1
2420	4
2421	0
2422	1
2423	1
2424	2
2425	0
2426	1
2427	2
2428	0
2429	1
2430	0
2431	0
2432	1
2433	2
2434	0
2435	1
2436	0
2437	4
2438	2
2439	0
2440	2
2441	0
2442	0
2443	3
2444	0
2445	0
2446	0
2447	1
2448	2
2449	0
2450	0
2451	1
2452	1
2453	2
2454	1
2455	0
2456	2
2457	2
2458	0
2459	0
2460	0
2461	1
2462	0
2463	0
2464	1
2465	0
2466	0
2467	0
2468	1
2469	0
2470	3
2471	0
2472	1
2473	1
2474	1
2475	2
2476	1
2477	0
2478	0
2479	0
2480	2
2481	0
2482	0
2483	1
2484	2
2485	3
2486	1
2487	0
2488	0
2489	0
2490	0
2491	1
2492	0
2493	1
2494	0
2495	0
2496	0
2497	0
2498	0
2499	0
2500	0
2501	2
2502	0
2503	0
2504	1
2505	1
2506	0
2507	1
2508	2
2509	0
2510	0
2511	1
2512	0
2513	0
2514	0
2515	1
2516	0
2517	0
2518	0
2519	0
2520	0
2521	1
2522	0
2523	0
2524	0
2525	1
2526	0
2527	1
2528	0
2529	1
2530	0
2531	1
2532	0
2533	0
2534	0
2535	1
2536	1
2537	3
2538	1
2539	1
2540	0
2541	0
2542	1
2543	1
2544	0
2545	1
2546	1
2547	0
2548	0
2549	0
2550	0
2551	1
2552	0
2553	0
2554	1
2555	0
2556	1
2557	0
2558	0
2559	0
2560	2
2561	0
2562	0
2563	2
2564	0
2565	1
2566	1
2567	0
2568	1
2569	0
2570	0
2571	0
2572	1
2573	0
2574	0
2575	1
2576	1
2577	1
2578	1
2579	0
2580	0
2581	0
2582	1
2583	0
2584	0
2585	0
2586	0
2587	0
2588	0
2589	0
2590	0
2591	0
2592	0
2593	1
2594	0
2595	0
2596	1
2597	0
2598	0
2599	0
2600	0
2601	0
2602	1
2603	0
2604	0
2605	0
2606	1
2607	0
2608	0
2609	0
2610	0
2611	0
2612	1
2613	0
2614	0
2615	1
2616	0
2617	0
2618	0
2619	0
2620	0
2621	0
2622	0
2623	0
2624	1
2625	0
2626	0
2627	0
2628	1
2629	0
2630	0
2631	0
2632	0
2633	0
2634	0
2635	0
2636	0
2637	0
2638	0
2639	0
2640	0
2641	0
2642	0
2643	1
2644	0
2645	0
2646	0
2647	0
2648	0
2649	2
2650	2
2651	1
2652	1
2653	1
2654	5
2655	2
2656	2
2657	2
2658	5
2659	2
2660	10
2661	6
2662	4
2663	3
2664	5
2665	3
2666	6
2667	2
2668	2
2669	7
2670	3
2671	1
2672	2
2673	4
2674	2
2675	3
2676	2
2677	0
2678	0
2679	0
2680	0
2681	0
2682	1
2683	1
2684	0
2685	0
2686	0
2687	0
2688	0
2689	0
2690	0
2691	0
2692	0
2693	0
2694	0
2695	0
2696	0
2697	0
2698	1
2699	0
2700	0
2701	0
2702	0
2703	0
2704	0
2705	0
2706	0
2707	0
2708	0
2709	0
2710	0
2711	0
2712	0
2713	0
2714	0
2715	0
2716	0
2717	0
2718	0
2719	0
2720	0
2721	0
2722	0
2723	0
2724	0
2725	0
2726	0
2727	0
2728	0
2729	0
2730	0
2731	0
2732	0
2733	0
2734	0
2735	0
2736	0
2737	0
2738	0
2739	0
2740	0
2741	0
2742	0
2743	0
2744	0
2745	0
2746	0
2747	0
2748	0
2749	0
2750	0
2751	0
2752	0
2753	0
2754	0
2755	0
2756	0
2757	0
2758	0
2759	0
2760	0
2761	0
2762	0
2763	0
2764	0
2765	0
2766	0
2767	0
2768	0
2769	0
2770	0
2771	0
2772	0
2773	0
2774	0
2775	0
2776	0
2777	0
2778	0
2779	0
2780	0
2781	0
2782	0
2783	0
2784	0
2785	0
2786	0
2787	0
2788	0
2789	0
2790	0
2791	0
2792	0
2793	0
2794	0
2795	0
2796	0
2797	0
2798	0
2799	0
2800	0
2801	0
2802	0
2803	0
2804	0
2805	0
2806	0
2807	0
2808	0
2809	0
2810	0
2811	0
2812	0
2813	0
2814	0
2815	0
2816	0
2817	0
2818	0
2819	0
2820	0
2821	0
2822	0
2823	1
2824	0
2825	0
2826	0
2827	0
2828	0
2829	0
2830	0
2831	0
2832	0
2833	0
2834	0
2835	0
2836	0
2837	0
2838	0
2839	0
2840	0
2841	0
2842	0
2843	0
2844	0
2845	0
2846	0
2847	0
2848	0
2849	0
2850	0
2851	0
2852	0
2853	0
2854	0
2855	0
2856	0
2857	0
2858	1
2859	0
2860	0
2861	0
2862	0
2863	0
2864	0
2865	0
2866	0
2867	0
2868	0
2869	0
2870	0
2871	0
2872	0
2873	0
2874	0
2875	0
2876	0
2877	0
2878	0
2879	0
2880	0
2881	0
2882	0
2883	0
2884	0
2885	0
2886	0
2887	1
2888	0
2889	0
2890	0
2891	0
2892	0
2893	0
2894	0
2895	0
2896	0
2897	0
2898	0
2899	0
2900	0
2901	0
2902	0
2903	0
2904	0
2905	0
2906	0
2907	0
2908	0
2909	0
2910	0
2911	0
2912	0
2913	0
2914	0
2915	0
2916	0
2917	0
2918	0
2919	0
2920	0
2921	0
2922	0
2923	0
2924	0
2925	0
2926	0
2927	0
2928	0
2929	0
2930	0
2931	0
2932	0
2933	0
2934	0
2935	0
2936	0
2937	0
2938	1
2939	0
2940	0
2941	0
2942	0
2943	0
2944	0
2945	0
2946	0
2947	0
2948	0
2949	0
2950	0
2951	0
2952	0
2953	0
2954	0
2955	0
2956	0
2957	0
