Filename:  P:\FYS-1320-compton-data\120.mca
Description:  
TimeStamp:  03/09/2017 10:16:34

Calibration Information
Label:  Channel
Channel	Value
1261	0
1262	2
1263	2
1264	2
1265	3
1266	2
1267	0
1268	2
1269	5
1270	2
1271	6
1272	5
1273	5
1274	8
1275	10
1276	4
1277	8
1278	1
1279	3
1280	2
1281	3
1282	2
1283	2
1284	0
1285	2
1286	3
1287	2
1288	3
1289	2
1290	1
1291	1
1292	2
1293	2
1294	0
1295	0
1296	0
1297	0
1298	0
1299	0
1300	1
1301	0
1302	3
1303	4
1304	1
1305	0
1306	1
1307	2
1308	1
1309	0
1310	1
1311	0
1312	2
1313	3
1314	0
1315	2
1316	2
1317	0
1318	2
1319	0
1320	1
1321	0
1322	0
1323	0
1324	1
1325	0
1326	4
1327	1
1328	4
1329	0
1330	1
1331	3
1332	1
1333	0
1334	2
1335	3
1336	2
1337	3
1338	1
1339	2
1340	2
1341	2
1342	3
1343	1
1344	0
1345	0
1346	1
1347	0
1348	0
1349	2
1350	1
1351	0
1352	3
1353	0
1354	0
1355	1
1356	0
1357	0
1358	0
1359	2
1360	1
1361	1
1362	1
1363	1
1364	1
1365	1
1366	0
1367	0
1368	1
1369	4
1370	1
1371	0
1372	1
1373	2
1374	2
1375	0
1376	1
1377	0
1378	1
1379	1
1380	0
1381	1
1382	1
1383	2
1384	2
1385	0
1386	1
1387	0
1388	1
1389	0
1390	1
1391	3
1392	1
1393	2
1394	0
1395	2
1396	1
1397	1
1398	0
1399	1
1400	0
1401	1
1402	2
1403	1
1404	2
1405	2
1406	0
1407	4
1408	1
1409	3
1410	2
1411	4
1412	7
1413	3
1414	5
1415	5
1416	5
1417	6
1418	10
1419	6
1420	22
1421	12
1422	25
1423	15
1424	29
1425	23
1426	28
1427	14
1428	23
1429	30
1430	22
1431	24
1432	22
1433	21
1434	31
1435	26
1436	33
1437	33
1438	29
1439	38
1440	46
1441	40
1442	28
1443	37
1444	46
1445	44
1446	25
1447	37
1448	33
1449	27
1450	17
1451	17
1452	14
1453	13
1454	7
1455	9
1456	4
1457	3
1458	6
1459	1
1460	2
1461	4
1462	4
1463	1
1464	1
1465	1
1466	1
1467	0
1468	0
1469	0
1470	0
1471	0
1472	0
1473	0
1474	0
1475	0
1476	1
1477	1
1478	0
1479	0
1480	0
1481	0
1482	0
1483	0
1484	1
1485	0
1486	1
1487	0
1488	1
1489	1
1490	0
1491	0
1492	1
1493	0
1494	0
1495	0
1496	0
1497	1
1498	1
1499	1
1500	0
1501	0
1502	1
1503	0
1504	1
1505	0
1506	0
1507	2
1508	0
1509	0
1510	0
1511	0
1512	2
1513	1
1514	0
1515	1
1516	0
1517	0
1518	1
1519	1
1520	1
1521	1
1522	1
1523	0
1524	0
1525	0
1526	0
1527	0
1528	0
1529	1
1530	0
1531	0
1532	1
1533	0
1534	0
1535	0
1536	1
1537	0
1538	0
1539	1
1540	0
1541	0
1542	0
1543	0
1544	0
1545	0
1546	0
1547	0
1548	1
1549	0
1550	0
1551	0
1552	0
1553	1
1554	1
1555	0
1556	0
1557	1
1558	0
1559	2
1560	0
1561	0
1562	1
1563	0
1564	0
1565	2
1566	3
1567	0
1568	1
1569	0
1570	0
1571	0
1572	2
1573	1
1574	0
1575	0
1576	0
1577	0
1578	0
1579	1
1580	2
1581	0
1582	0
1583	1
1584	2
1585	0
1586	0
1587	2
1588	0
1589	1
1590	2
1591	1
1592	1
1593	0
1594	0
1595	1
1596	0
1597	2
1598	0
1599	0
1600	1
1601	1
1602	0
1603	1
1604	0
1605	0
1606	1
1607	1
1608	0
1609	0
1610	0
1611	1
1612	1
1613	3
1614	1
1615	0
1616	1
1617	1
1618	1
1619	3
1620	3
1621	3
1622	8
1623	8
1624	8
1625	4
1626	8
1627	6
1628	10
1629	7
1630	9
1631	7
1632	8
1633	11
1634	2
1635	2
1636	1
1637	5
1638	1
1639	3
1640	1
1641	2
1642	1
1643	2
1644	1
1645	2
1646	2
1647	1
1648	0
1649	1
1650	2
1651	1
1652	0
1653	0
1654	0
1655	3
1656	0
1657	0
1658	2
1659	1
1660	2
1661	0
1662	3
1663	3
1664	1
1665	2
1666	1
1667	0
1668	4
1669	2
1670	1
1671	3
1672	2
1673	5
1674	3
1675	2
1676	1
1677	0
1678	3
1679	3
1680	1
1681	1
1682	1
1683	0
1684	1
1685	1
1686	2
1687	0
1688	0
1689	1
1690	0
1691	0
1692	0
1693	1
1694	0
1695	0
1696	0
1697	1
1698	0
1699	0
1700	1
1701	0
1702	1
1703	0
1704	2
1705	0
1706	0
1707	0
1708	0
1709	1
1710	0
1711	1
1712	1
1713	1
1714	0
1715	0
1716	2
1717	0
1718	2
1719	1
1720	0
1721	0
1722	1
1723	1
1724	0
1725	2
1726	0
1727	1
1728	2
1729	1
1730	0
1731	1
1732	0
1733	0
1734	1
1735	1
1736	1
1737	1
1738	0
1739	3
1740	0
1741	0
1742	2
1743	0
1744	2
1745	0
1746	0
1747	1
1748	1
1749	0
1750	0
1751	1
1752	1
1753	3
1754	0
1755	0
1756	1
1757	2
1758	1
1759	0
1760	5
1761	0
1762	0
1763	1
1764	2
1765	2
1766	0
1767	0
1768	2
1769	0
1770	0
1771	0
1772	1
1773	0
1774	0
1775	1
1776	2
1777	0
1778	0
1779	1
1780	0
1781	0
1782	1
1783	2
1784	2
1785	0
1786	2
1787	2
1788	1
1789	2
1790	1
1791	0
1792	0
1793	1
1794	2
1795	0
1796	0
1797	2
1798	2
1799	1
1800	2
1801	0
1802	3
1803	0
1804	4
1805	1
1806	0
1807	4
1808	0
1809	1
1810	0
1811	1
1812	0
1813	1
1814	1
1815	0
1816	4
1817	2
1818	1
1819	0
1820	1
1821	3
1822	1
1823	1
1824	0
1825	0
1826	2
1827	2
1828	2
1829	2
1830	0
1831	0
1832	2
1833	3
1834	0
1835	3
1836	2
1837	1
1838	0
1839	3
1840	0
1841	1
1842	1
1843	2
1844	2
1845	2
1846	3
1847	1
1848	3
1849	0
1850	1
1851	3
1852	0
1853	4
1854	0
1855	1
1856	0
1857	1
1858	2
1859	2
1860	1
1861	1
1862	3
1863	1
1864	1
1865	1
1866	3
1867	4
1868	1
1869	4
1870	1
1871	3
1872	0
1873	1
1874	2
1875	1
1876	2
1877	2
1878	2
1879	4
1880	2
1881	0
1882	0
1883	2
1884	0
1885	0
1886	5
1887	1
1888	2
1889	2
1890	2
1891	3
1892	3
1893	3
1894	2
1895	2
1896	1
1897	1
1898	0
1899	3
1900	5
1901	6
1902	3
1903	1
1904	3
1905	2
1906	2
1907	1
1908	3
1909	4
1910	4
1911	3
1912	4
1913	4
1914	4
1915	5
1916	0
1917	4
1918	2
1919	1
1920	6
1921	2
1922	2
1923	0
1924	2
1925	5
1926	0
1927	2
1928	1
1929	4
1930	2
1931	3
1932	1
1933	4
1934	4
1935	2
1936	1
1937	0
1938	3
1939	1
1940	1
1941	3
1942	3
1943	4
1944	0
1945	6
1946	2
1947	5
1948	0
1949	2
1950	2
1951	2
1952	5
1953	6
1954	8
1955	4
1956	3
1957	3
1958	3
1959	5
1960	1
1961	3
1962	4
1963	2
1964	5
1965	4
1966	3
1967	3
1968	3
1969	2
1970	5
1971	3
1972	3
1973	7
1974	3
1975	4
1976	2
1977	5
1978	1
1979	5
1980	2
1981	3
1982	5
1983	6
1984	2
1985	1
1986	4
1987	5
1988	2
1989	3
1990	4
1991	4
1992	6
1993	3
1994	6
1995	5
1996	6
1997	3
1998	3
1999	6
2000	5
2001	4
2002	3
2003	2
2004	6
2005	6
2006	7
2007	0
2008	6
2009	2
2010	9
2011	3
2012	5
2013	6
2014	7
2015	2
2016	1
2017	4
2018	3
2019	4
2020	7
2021	6
2022	8
2023	0
2024	7
2025	4
2026	5
2027	5
2028	3
2029	3
2030	2
2031	8
2032	3
2033	3
2034	6
2035	3
2036	5
2037	2
2038	5
2039	3
2040	1
2041	4
2042	2
2043	4
2044	4
2045	4
2046	3
2047	5
2048	3
2049	3
2050	2
2051	3
2052	4
2053	6
2054	4
2055	4
2056	3
2057	4
2058	6
2059	2
2060	3
2061	4
2062	5
2063	2
2064	5
2065	2
2066	3
2067	5
2068	7
2069	3
2070	6
2071	3
2072	4
2073	3
2074	3
2075	3
2076	2
2077	4
2078	3
2079	5
2080	3
2081	8
2082	3
2083	1
2084	9
2085	5
2086	3
2087	3
2088	8
2089	5
2090	10
2091	11
2092	2
2093	3
2094	4
2095	5
2096	11
2097	8
2098	7
2099	4
2100	5
2101	6
2102	2
2103	5
2104	5
2105	11
2106	7
2107	6
2108	7
2109	9
2110	2
2111	4
2112	5
2113	4
2114	6
2115	4
2116	4
2117	3
2118	5
2119	6
2120	4
2121	11
2122	5
2123	5
2124	5
2125	6
2126	8
2127	8
2128	8
2129	2
2130	6
2131	3
2132	2
2133	2
2134	6
2135	8
2136	5
2137	4
2138	6
2139	10
2140	6
2141	5
2142	6
2143	9
2144	1
2145	7
2146	7
2147	5
2148	7
2149	2
2150	7
2151	4
2152	11
2153	8
2154	12
2155	13
2156	6
2157	10
2158	4
2159	5
2160	8
2161	12
2162	8
2163	15
2164	5
2165	8
2166	10
2167	6
2168	9
2169	10
2170	9
2171	6
2172	6
2173	18
2174	9
2175	9
2176	8
2177	8
2178	14
2179	11
2180	18
2181	6
2182	10
2183	10
2184	9
2185	8
2186	8
2187	12
2188	13
2189	17
2190	14
2191	5
2192	7
2193	11
2194	9
2195	9
2196	13
2197	8
2198	12
2199	12
2200	11
2201	10
2202	13
2203	7
2204	11
2205	13
2206	16
2207	13
2208	13
2209	15
2210	9
2211	25
2212	19
2213	15
2214	21
2215	17
2216	22
2217	26
2218	16
2219	15
2220	24
2221	34
2222	20
2223	23
2224	26
2225	13
2226	17
2227	28
2228	21
2229	36
2230	31
2231	30
2232	23
2233	33
2234	31
2235	19
2236	36
2237	30
2238	30
2239	24
2240	29
2241	31
2242	28
2243	31
2244	40
2245	40
2246	31
2247	27
2248	31
2249	36
2250	42
2251	37
2252	35
2253	31
2254	41
2255	41
2256	42
2257	40
2258	41
2259	42
2260	40
2261	44
2262	51
2263	34
2264	34
2265	51
2266	39
2267	29
2268	32
2269	51
2270	27
2271	39
2272	42
2273	34
2274	31
2275	29
2276	39
2277	41
2278	34
2279	40
2280	31
2281	33
2282	32
2283	31
2284	23
2285	34
2286	33
2287	37
2288	22
2289	27
2290	28
2291	25
2292	29
2293	28
2294	22
2295	25
2296	21
2297	27
2298	23
2299	20
2300	9
2301	20
2302	23
2303	26
2304	17
2305	15
2306	11
2307	12
2308	11
2309	23
2310	20
2311	16
2312	12
2313	16
2314	9
2315	17
2316	16
2317	15
2318	11
2319	15
2320	18
2321	14
2322	15
2323	13
2324	15
2325	13
2326	14
2327	17
2328	15
2329	17
2330	4
2331	10
2332	15
2333	11
2334	8
2335	15
2336	9
2337	13
2338	8
2339	15
2340	15
2341	10
2342	12
2343	12
2344	9
2345	10
2346	6
2347	9
2348	8
2349	7
2350	9
2351	13
2352	9
2353	7
2354	8
2355	6
2356	5
2357	7
2358	8
2359	7
2360	10
2361	8
2362	11
2363	5
2364	7
2365	9
2366	6
2367	7
2368	6
2369	7
2370	4
2371	9
2372	10
2373	7
2374	5
2375	9
2376	5
2377	4
2378	3
2379	7
2380	6
2381	7
2382	7
2383	3
2384	3
2385	8
2386	8
2387	5
2388	4
2389	7
2390	9
2391	4
2392	6
2393	10
2394	8
2395	8
2396	10
2397	3
2398	4
2399	7
2400	6
2401	6
2402	5
2403	4
2404	1
2405	4
2406	3
2407	3
2408	2
2409	5
2410	5
2411	7
2412	3
2413	5
2414	4
2415	3
2416	4
2417	5
2418	1
2419	2
2420	4
2421	2
2422	5
2423	1
2424	4
2425	8
2426	2
2427	5
2428	4
2429	3
2430	0
2431	0
2432	2
2433	2
2434	1
2435	2
2436	2
2437	5
2438	0
2439	3
2440	4
2441	2
2442	2
2443	2
2444	1
2445	3
2446	2
2447	1
2448	2
2449	4
2450	0
2451	0
2452	3
2453	4
2454	2
2455	2
2456	2
2457	1
2458	0
2459	4
2460	1
2461	2
2462	1
2463	2
2464	2
2465	1
2466	3
2467	2
2468	0
2469	0
2470	1
2471	0
2472	3
2473	2
2474	1
2475	2
2476	4
2477	3
2478	3
2479	1
2480	0
2481	2
2482	2
2483	0
2484	3
2485	0
2486	1
2487	2
2488	1
2489	0
2490	2
2491	1
2492	1
2493	0
2494	2
2495	3
2496	4
2497	3
2498	1
2499	2
2500	1
2501	0
2502	2
2503	3
2504	2
2505	1
2506	0
2507	1
2508	2
2509	0
2510	2
2511	0
2512	1
2513	0
2514	0
2515	0
2516	0
2517	1
2518	1
2519	0
2520	2
2521	0
2522	0
2523	2
2524	3
2525	1
2526	0
2527	1
2528	1
2529	0
2530	0
2531	1
2532	4
2533	1
2534	0
2535	1
2536	1
2537	0
2538	0
2539	0
2540	1
2541	3
2542	0
2543	0
2544	1
2545	0
2546	1
2547	0
2548	0
2549	2
2550	0
2551	1
2552	0
2553	0
2554	2
2555	2
2556	1
2557	0
2558	0
2559	0
2560	1
2561	0
2562	0
2563	0
2564	0
2565	1
2566	0
2567	0
2568	0
2569	0
2570	0
2571	1
2572	0
2573	0
2574	0
2575	0
2576	0
2577	1
2578	0
2579	0
2580	1
2581	2
2582	0
2583	2
2584	0
2585	0
2586	0
2587	1
2588	0
2589	1
2590	0
2591	0
2592	1
2593	0
2594	2
2595	0
2596	0
2597	0
2598	0
2599	0
2600	0
2601	0
2602	1
2603	0
2604	0
2605	0
2606	0
2607	0
2608	0
2609	1
2610	0
2611	0
2612	0
2613	0
2614	0
2615	0
2616	0
2617	0
2618	0
2619	0
2620	0
2621	0
2622	0
2623	0
2624	0
2625	0
2626	0
2627	1
2628	0
2629	1
2630	0
2631	0
2632	0
2633	1
2634	0
2635	0
2636	0
2637	0
2638	0
2639	0
2640	0
2641	1
2642	0
2643	1
2644	3
2645	0
2646	0
2647	0
2648	1
2649	2
2650	1
2651	3
2652	2
2653	1
2654	1
2655	2
2656	0
2657	5
2658	4
2659	1
2660	3
2661	9
2662	3
2663	3
2664	3
2665	2
2666	1
2667	5
2668	4
2669	0
2670	1
2671	5
2672	4
2673	4
2674	2
2675	2
2676	2
2677	1
2678	2
2679	0
2680	1
2681	1
2682	0
2683	1
2684	0
2685	0
2686	0
2687	0
2688	0
2689	0
2690	0
2691	0
2692	0
2693	0
2694	0
2695	0
2696	0
2697	0
2698	0
2699	0
2700	0
2701	0
2702	0
2703	0
2704	0
2705	0
2706	0
2707	0
2708	0
2709	0
2710	0
2711	0
2712	0
2713	0
2714	0
2715	0
2716	0
2717	0
2718	0
2719	0
2720	0
2721	0
2722	0
2723	0
2724	0
2725	0
2726	0
2727	0
2728	0
2729	0
2730	0
2731	0
2732	0
2733	0
2734	0
2735	0
2736	0
2737	0
2738	0
2739	0
2740	0
2741	0
2742	0
2743	0
2744	0
2745	0
2746	0
2747	0
2748	0
2749	0
2750	0
2751	0
2752	0
2753	0
2754	0
2755	0
2756	0
2757	0
2758	0
2759	0
2760	0
2761	0
2762	0
2763	0
2764	0
2765	0
2766	0
2767	0
2768	0
2769	0
2770	0
2771	0
2772	0
2773	0
2774	0
2775	0
2776	1
2777	0
2778	0
2779	0
2780	0
2781	0
2782	1
2783	0
2784	0
2785	0
2786	0
2787	0
2788	0
2789	0
2790	0
2791	0
2792	0
2793	0
2794	0
2795	0
2796	0
2797	0
2798	0
2799	0
2800	0
2801	0
2802	0
2803	1
2804	0
2805	0
2806	0
2807	0
2808	0
2809	0
2810	0
2811	0
2812	0
2813	0
2814	0
2815	0
2816	0
2817	0
2818	0
2819	0
2820	0
2821	0
2822	0
2823	0
2824	0
2825	0
2826	0
2827	0
2828	0
2829	0
2830	0
2831	0
2832	0
2833	0
2834	0
2835	0
2836	0
2837	0
2838	0
2839	0
2840	0
2841	0
2842	0
2843	0
2844	0
2845	0
2846	0
2847	1
2848	0
2849	0
2850	0
2851	0
2852	0
2853	0
2854	0
2855	0
2856	0
2857	1
2858	0
2859	0
2860	0
2861	0
2862	0
2863	0
2864	0
2865	0
2866	0
2867	0
2868	0
2869	0
2870	0
2871	0
2872	0
2873	0
2874	0
2875	0
2876	0
2877	0
2878	0
2879	0
2880	0
2881	0
2882	0
2883	0
2884	0
2885	0
2886	0
2887	0
2888	0
2889	0
2890	0
2891	0
2892	0
2893	0
2894	0
2895	0
2896	0
2897	0
2898	0
2899	0
2900	0
2901	0
2902	0
2903	0
2904	0
2905	0
2906	0
2907	0
2908	0
2909	0
2910	0
2911	0
2912	0
2913	0
2914	1
2915	0
2916	0
2917	0
2918	0
2919	0
2920	0
2921	0
2922	0
2923	0
2924	0
2925	0
2926	0
2927	0
2928	0
2929	0
2930	0
2931	0
2932	0
2933	0
2934	1
2935	0
2936	0
2937	0
2938	0
2939	0
2940	0
2941	0
2942	0
2943	0
2944	0
2945	0
2946	0
2947	0
2948	0
2949	0
2950	0
2951	0
2952	0
2953	1
2954	0
2955	0
2956	0
2957	0
