Filename:  P:\FYS-1320-compton-data\135.mca
Description:  
TimeStamp:  03/09/2017 11:26:34

Calibration Information
Label:  Channel
Channel	Value
1261	1
1262	0
1263	2
1264	1
1265	1
1266	3
1267	2
1268	2
1269	2
1270	4
1271	5
1272	2
1273	5
1274	5
1275	6
1276	7
1277	4
1278	6
1279	4
1280	9
1281	4
1282	3
1283	4
1284	0
1285	1
1286	0
1287	0
1288	3
1289	2
1290	0
1291	1
1292	1
1293	1
1294	1
1295	2
1296	0
1297	0
1298	1
1299	2
1300	1
1301	1
1302	1
1303	1
1304	4
1305	2
1306	1
1307	5
1308	2
1309	2
1310	2
1311	2
1312	1
1313	1
1314	0
1315	1
1316	2
1317	1
1318	0
1319	1
1320	0
1321	1
1322	2
1323	2
1324	0
1325	2
1326	1
1327	0
1328	4
1329	2
1330	2
1331	2
1332	1
1333	2
1334	3
1335	4
1336	2
1337	1
1338	2
1339	1
1340	0
1341	0
1342	1
1343	2
1344	1
1345	1
1346	0
1347	0
1348	0
1349	1
1350	1
1351	0
1352	0
1353	1
1354	3
1355	0
1356	3
1357	1
1358	0
1359	0
1360	0
1361	1
1362	1
1363	0
1364	1
1365	0
1366	1
1367	0
1368	1
1369	0
1370	0
1371	0
1372	2
1373	0
1374	1
1375	1
1376	0
1377	1
1378	3
1379	2
1380	0
1381	0
1382	0
1383	2
1384	3
1385	1
1386	1
1387	1
1388	2
1389	1
1390	2
1391	0
1392	0
1393	1
1394	0
1395	0
1396	0
1397	0
1398	0
1399	0
1400	2
1401	1
1402	1
1403	1
1404	3
1405	1
1406	4
1407	0
1408	1
1409	2
1410	0
1411	2
1412	5
1413	2
1414	3
1415	8
1416	5
1417	10
1418	11
1419	14
1420	18
1421	10
1422	17
1423	28
1424	29
1425	18
1426	22
1427	16
1428	21
1429	21
1430	17
1431	32
1432	24
1433	24
1434	20
1435	19
1436	21
1437	26
1438	30
1439	36
1440	33
1441	35
1442	40
1443	22
1444	45
1445	35
1446	29
1447	36
1448	18
1449	22
1450	14
1451	16
1452	16
1453	15
1454	10
1455	8
1456	8
1457	6
1458	1
1459	3
1460	1
1461	0
1462	2
1463	2
1464	0
1465	0
1466	1
1467	0
1468	1
1469	0
1470	0
1471	0
1472	0
1473	0
1474	0
1475	1
1476	0
1477	0
1478	0
1479	0
1480	0
1481	1
1482	1
1483	0
1484	0
1485	0
1486	0
1487	0
1488	0
1489	0
1490	1
1491	0
1492	1
1493	0
1494	0
1495	1
1496	0
1497	1
1498	0
1499	0
1500	0
1501	1
1502	0
1503	0
1504	0
1505	0
1506	0
1507	0
1508	1
1509	1
1510	0
1511	0
1512	0
1513	1
1514	1
1515	1
1516	0
1517	0
1518	0
1519	0
1520	0
1521	0
1522	0
1523	0
1524	0
1525	0
1526	1
1527	1
1528	2
1529	0
1530	0
1531	0
1532	0
1533	1
1534	0
1535	1
1536	1
1537	0
1538	1
1539	0
1540	0
1541	1
1542	2
1543	1
1544	1
1545	1
1546	0
1547	0
1548	0
1549	1
1550	0
1551	1
1552	0
1553	0
1554	0
1555	0
1556	1
1557	0
1558	1
1559	0
1560	1
1561	1
1562	0
1563	0
1564	0
1565	0
1566	1
1567	1
1568	0
1569	0
1570	0
1571	1
1572	1
1573	0
1574	1
1575	0
1576	2
1577	0
1578	0
1579	0
1580	0
1581	2
1582	2
1583	0
1584	2
1585	1
1586	0
1587	0
1588	1
1589	0
1590	0
1591	0
1592	1
1593	0
1594	0
1595	1
1596	1
1597	0
1598	1
1599	1
1600	0
1601	1
1602	0
1603	1
1604	0
1605	0
1606	0
1607	0
1608	0
1609	1
1610	0
1611	1
1612	0
1613	0
1614	3
1615	2
1616	2
1617	1
1618	4
1619	4
1620	10
1621	2
1622	3
1623	3
1624	3
1625	5
1626	9
1627	11
1628	6
1629	6
1630	5
1631	5
1632	9
1633	6
1634	5
1635	8
1636	4
1637	8
1638	2
1639	0
1640	3
1641	1
1642	3
1643	1
1644	0
1645	3
1646	1
1647	1
1648	1
1649	1
1650	0
1651	1
1652	2
1653	2
1654	0
1655	1
1656	2
1657	1
1658	1
1659	1
1660	3
1661	5
1662	0
1663	3
1664	1
1665	1
1666	3
1667	1
1668	1
1669	2
1670	4
1671	2
1672	4
1673	5
1674	1
1675	2
1676	2
1677	2
1678	2
1679	1
1680	3
1681	0
1682	2
1683	0
1684	1
1685	0
1686	2
1687	1
1688	1
1689	0
1690	1
1691	0
1692	0
1693	2
1694	0
1695	2
1696	2
1697	0
1698	0
1699	0
1700	0
1701	0
1702	2
1703	2
1704	4
1705	0
1706	0
1707	2
1708	0
1709	0
1710	0
1711	0
1712	0
1713	1
1714	1
1715	1
1716	2
1717	1
1718	1
1719	2
1720	0
1721	1
1722	0
1723	2
1724	3
1725	0
1726	2
1727	1
1728	1
1729	2
1730	2
1731	0
1732	1
1733	3
1734	0
1735	0
1736	2
1737	0
1738	0
1739	2
1740	1
1741	3
1742	0
1743	2
1744	1
1745	0
1746	0
1747	1
1748	0
1749	1
1750	0
1751	1
1752	4
1753	1
1754	1
1755	3
1756	0
1757	0
1758	0
1759	1
1760	0
1761	0
1762	0
1763	1
1764	1
1765	0
1766	2
1767	0
1768	2
1769	0
1770	0
1771	0
1772	1
1773	1
1774	0
1775	1
1776	0
1777	0
1778	1
1779	2
1780	3
1781	0
1782	2
1783	1
1784	1
1785	0
1786	2
1787	0
1788	3
1789	1
1790	2
1791	1
1792	2
1793	2
1794	0
1795	2
1796	0
1797	4
1798	1
1799	2
1800	2
1801	3
1802	1
1803	1
1804	0
1805	2
1806	1
1807	1
1808	0
1809	2
1810	1
1811	5
1812	1
1813	0
1814	0
1815	6
1816	0
1817	2
1818	3
1819	1
1820	1
1821	0
1822	1
1823	1
1824	2
1825	1
1826	1
1827	2
1828	1
1829	1
1830	3
1831	1
1832	2
1833	1
1834	5
1835	1
1836	4
1837	3
1838	0
1839	1
1840	3
1841	3
1842	1
1843	1
1844	4
1845	0
1846	2
1847	3
1848	2
1849	2
1850	0
1851	2
1852	2
1853	1
1854	1
1855	3
1856	3
1857	0
1858	2
1859	0
1860	3
1861	1
1862	2
1863	4
1864	2
1865	3
1866	3
1867	0
1868	2
1869	3
1870	3
1871	5
1872	3
1873	5
1874	3
1875	3
1876	3
1877	3
1878	4
1879	2
1880	3
1881	3
1882	0
1883	4
1884	0
1885	3
1886	5
1887	4
1888	4
1889	2
1890	5
1891	4
1892	1
1893	3
1894	2
1895	5
1896	1
1897	0
1898	2
1899	2
1900	2
1901	3
1902	2
1903	2
1904	4
1905	3
1906	4
1907	6
1908	4
1909	2
1910	3
1911	0
1912	2
1913	1
1914	3
1915	6
1916	1
1917	1
1918	2
1919	0
1920	3
1921	7
1922	2
1923	2
1924	4
1925	2
1926	5
1927	2
1928	2
1929	2
1930	3
1931	3
1932	4
1933	4
1934	1
1935	1
1936	4
1937	2
1938	0
1939	3
1940	2
1941	1
1942	3
1943	5
1944	2
1945	3
1946	5
1947	2
1948	1
1949	2
1950	1
1951	5
1952	3
1953	0
1954	0
1955	4
1956	2
1957	3
1958	2
1959	5
1960	4
1961	5
1962	5
1963	3
1964	5
1965	1
1966	5
1967	4
1968	8
1969	5
1970	2
1971	6
1972	7
1973	6
1974	5
1975	1
1976	2
1977	1
1978	3
1979	0
1980	5
1981	0
1982	6
1983	3
1984	8
1985	6
1986	3
1987	4
1988	3
1989	6
1990	5
1991	2
1992	1
1993	6
1994	5
1995	3
1996	1
1997	6
1998	3
1999	5
2000	7
2001	5
2002	3
2003	2
2004	7
2005	4
2006	3
2007	7
2008	3
2009	5
2010	2
2011	2
2012	4
2013	3
2014	5
2015	4
2016	6
2017	5
2018	2
2019	8
2020	2
2021	6
2022	5
2023	3
2024	3
2025	2
2026	5
2027	5
2028	5
2029	3
2030	11
2031	3
2032	3
2033	6
2034	4
2035	4
2036	3
2037	5
2038	3
2039	9
2040	4
2041	6
2042	2
2043	9
2044	5
2045	5
2046	7
2047	5
2048	2
2049	9
2050	7
2051	9
2052	7
2053	6
2054	7
2055	4
2056	7
2057	4
2058	7
2059	1
2060	7
2061	8
2062	3
2063	13
2064	7
2065	3
2066	5
2067	3
2068	3
2069	3
2070	7
2071	9
2072	7
2073	5
2074	7
2075	8
2076	4
2077	6
2078	4
2079	10
2080	12
2081	9
2082	12
2083	4
2084	8
2085	7
2086	7
2087	8
2088	12
2089	8
2090	7
2091	4
2092	7
2093	5
2094	9
2095	4
2096	6
2097	4
2098	5
2099	15
2100	5
2101	3
2102	3
2103	6
2104	14
2105	5
2106	12
2107	4
2108	9
2109	9
2110	11
2111	14
2112	9
2113	10
2114	12
2115	9
2116	9
2117	15
2118	8
2119	14
2120	9
2121	13
2122	7
2123	11
2124	11
2125	14
2126	11
2127	6
2128	9
2129	13
2130	16
2131	13
2132	16
2133	6
2134	9
2135	10
2136	5
2137	15
2138	12
2139	12
2140	10
2141	13
2142	7
2143	13
2144	13
2145	19
2146	12
2147	13
2148	12
2149	14
2150	8
2151	12
2152	11
2153	6
2154	13
2155	10
2156	15
2157	15
2158	12
2159	14
2160	17
2161	14
2162	13
2163	11
2164	13
2165	18
2166	11
2167	20
2168	17
2169	16
2170	25
2171	22
2172	9
2173	18
2174	25
2175	17
2176	26
2177	37
2178	29
2179	24
2180	26
2181	25
2182	19
2183	19
2184	23
2185	21
2186	29
2187	28
2188	39
2189	32
2190	28
2191	35
2192	33
2193	25
2194	37
2195	41
2196	41
2197	39
2198	31
2199	44
2200	31
2201	35
2202	40
2203	41
2204	53
2205	37
2206	38
2207	53
2208	52
2209	44
2210	44
2211	44
2212	60
2213	54
2214	50
2215	41
2216	36
2217	52
2218	41
2219	46
2220	44
2221	41
2222	46
2223	47
2224	63
2225	48
2226	45
2227	41
2228	52
2229	50
2230	54
2231	52
2232	44
2233	43
2234	49
2235	43
2236	40
2237	42
2238	32
2239	29
2240	32
2241	47
2242	30
2243	39
2244	22
2245	41
2246	40
2247	31
2248	24
2249	33
2250	34
2251	20
2252	18
2253	22
2254	23
2255	27
2256	23
2257	22
2258	23
2259	19
2260	26
2261	28
2262	16
2263	16
2264	15
2265	21
2266	30
2267	17
2268	11
2269	20
2270	27
2271	18
2272	14
2273	19
2274	17
2275	16
2276	16
2277	23
2278	16
2279	17
2280	17
2281	21
2282	16
2283	16
2284	9
2285	18
2286	7
2287	15
2288	12
2289	21
2290	11
2291	17
2292	11
2293	20
2294	7
2295	13
2296	10
2297	14
2298	11
2299	15
2300	14
2301	10
2302	7
2303	7
2304	15
2305	9
2306	12
2307	11
2308	8
2309	8
2310	10
2311	13
2312	8
2313	8
2314	8
2315	9
2316	9
2317	12
2318	6
2319	12
2320	13
2321	8
2322	9
2323	9
2324	8
2325	1
2326	9
2327	9
2328	6
2329	14
2330	6
2331	8
2332	7
2333	2
2334	4
2335	9
2336	3
2337	4
2338	9
2339	6
2340	6
2341	5
2342	8
2343	5
2344	5
2345	4
2346	3
2347	5
2348	7
2349	3
2350	1
2351	4
2352	5
2353	3
2354	3
2355	4
2356	8
2357	4
2358	4
2359	3
2360	3
2361	3
2362	3
2363	3
2364	4
2365	2
2366	1
2367	2
2368	6
2369	5
2370	5
2371	4
2372	1
2373	6
2374	2
2375	2
2376	1
2377	1
2378	0
2379	3
2380	3
2381	5
2382	3
2383	3
2384	6
2385	3
2386	5
2387	0
2388	4
2389	1
2390	4
2391	2
2392	1
2393	2
2394	3
2395	0
2396	5
2397	0
2398	3
2399	1
2400	3
2401	2
2402	2
2403	3
2404	3
2405	2
2406	1
2407	2
2408	1
2409	4
2410	4
2411	0
2412	2
2413	3
2414	2
2415	0
2416	1
2417	4
2418	0
2419	5
2420	1
2421	0
2422	0
2423	2
2424	1
2425	1
2426	2
2427	1
2428	3
2429	3
2430	0
2431	1
2432	6
2433	1
2434	0
2435	3
2436	2
2437	0
2438	1
2439	0
2440	4
2441	0
2442	2
2443	2
2444	2
2445	2
2446	0
2447	2
2448	1
2449	0
2450	3
2451	2
2452	1
2453	2
2454	2
2455	1
2456	1
2457	1
2458	3
2459	0
2460	0
2461	2
2462	1
2463	0
2464	2
2465	1
2466	0
2467	0
2468	1
2469	1
2470	0
2471	0
2472	0
2473	2
2474	1
2475	0
2476	2
2477	1
2478	1
2479	2
2480	0
2481	0
2482	0
2483	0
2484	0
2485	0
2486	1
2487	2
2488	0
2489	1
2490	0
2491	0
2492	1
2493	0
2494	0
2495	0
2496	0
2497	0
2498	0
2499	3
2500	0
2501	0
2502	0
2503	0
2504	0
2505	0
2506	0
2507	0
2508	2
2509	0
2510	0
2511	2
2512	0
2513	0
2514	2
2515	1
2516	0
2517	0
2518	1
2519	0
2520	0
2521	0
2522	0
2523	0
2524	0
2525	0
2526	0
2527	0
2528	0
2529	0
2530	0
2531	0
2532	0
2533	0
2534	0
2535	1
2536	0
2537	0
2538	2
2539	0
2540	1
2541	1
2542	0
2543	2
2544	1
2545	0
2546	0
2547	0
2548	2
2549	0
2550	2
2551	1
2552	0
2553	0
2554	0
2555	0
2556	0
2557	1
2558	0
2559	0
2560	0
2561	0
2562	0
2563	0
2564	1
2565	0
2566	0
2567	0
2568	0
2569	1
2570	0
2571	0
2572	0
2573	0
2574	0
2575	0
2576	0
2577	0
2578	0
2579	0
2580	0
2581	1
2582	0
2583	0
2584	1
2585	0
2586	0
2587	0
2588	0
2589	1
2590	0
2591	0
2592	0
2593	0
2594	0
2595	0
2596	0
2597	1
2598	1
2599	0
2600	0
2601	0
2602	0
2603	0
2604	0
2605	0
2606	1
2607	0
2608	0
2609	2
2610	0
2611	0
2612	0
2613	0
2614	0
2615	0
2616	0
2617	0
2618	1
2619	0
2620	0
2621	2
2622	0
2623	0
2624	0
2625	0
2626	0
2627	0
2628	0
2629	0
2630	0
2631	0
2632	1
2633	0
2634	0
2635	1
2636	0
2637	0
2638	0
2639	0
2640	0
2641	0
2642	0
2643	0
2644	0
2645	1
2646	0
2647	0
2648	0
2649	0
2650	0
2651	1
2652	1
2653	0
2654	1
2655	6
2656	2
2657	5
2658	3
2659	3
2660	3
2661	5
2662	3
2663	5
2664	5
2665	4
2666	3
2667	3
2668	3
2669	3
2670	2
2671	8
2672	2
2673	4
2674	1
2675	3
2676	0
2677	0
2678	0
2679	2
2680	0
2681	1
2682	0
2683	0
2684	0
2685	1
2686	1
2687	0
2688	0
2689	0
2690	0
2691	0
2692	0
2693	0
2694	0
2695	0
2696	0
2697	0
2698	0
2699	0
2700	0
2701	0
2702	0
2703	0
2704	0
2705	0
2706	0
2707	0
2708	0
2709	0
2710	0
2711	0
2712	0
2713	0
2714	0
2715	0
2716	0
2717	0
2718	0
2719	0
2720	0
2721	0
2722	0
2723	0
2724	0
2725	0
2726	0
2727	0
2728	0
2729	0
2730	0
2731	0
2732	0
2733	0
2734	0
2735	0
2736	0
2737	0
2738	0
2739	0
2740	0
2741	0
2742	0
2743	0
2744	0
2745	0
2746	0
2747	0
2748	0
2749	0
2750	0
2751	0
2752	0
2753	0
2754	0
2755	0
2756	0
2757	0
2758	0
2759	0
2760	0
2761	0
2762	0
2763	0
2764	0
2765	0
2766	0
2767	0
2768	0
2769	0
2770	0
2771	0
2772	0
2773	0
2774	0
2775	0
2776	0
2777	0
2778	0
2779	0
2780	0
2781	0
2782	0
2783	0
2784	0
2785	0
2786	0
2787	0
2788	0
2789	0
2790	0
2791	0
2792	0
2793	0
2794	0
2795	0
2796	0
2797	0
2798	0
2799	0
2800	0
2801	0
2802	0
2803	0
2804	0
2805	0
2806	0
2807	0
2808	0
2809	0
2810	0
2811	0
2812	0
2813	0
2814	0
2815	0
2816	0
2817	0
2818	0
2819	0
2820	0
2821	0
2822	0
2823	0
2824	0
2825	0
2826	0
2827	0
2828	0
2829	0
2830	0
2831	0
2832	0
2833	0
2834	0
2835	0
2836	0
2837	0
2838	0
2839	0
2840	0
2841	0
2842	0
2843	0
2844	0
2845	0
2846	0
2847	0
2848	0
2849	0
2850	0
2851	0
2852	0
2853	0
2854	0
2855	0
2856	0
2857	0
2858	0
2859	0
2860	0
2861	0
2862	0
2863	0
2864	0
2865	0
2866	0
2867	0
2868	0
2869	0
2870	0
2871	0
2872	0
2873	0
2874	0
2875	0
2876	0
2877	0
2878	0
2879	0
2880	0
2881	0
2882	0
2883	0
2884	0
2885	0
2886	0
2887	0
2888	0
2889	0
2890	0
2891	0
2892	0
2893	0
2894	0
2895	0
2896	0
2897	0
2898	0
2899	0
2900	0
2901	0
2902	0
2903	0
2904	0
2905	0
2906	0
2907	0
2908	0
2909	0
2910	0
2911	0
2912	0
2913	0
2914	0
2915	0
2916	0
2917	0
2918	0
2919	0
2920	0
2921	0
2922	0
2923	0
2924	0
2925	0
2926	0
2927	0
2928	0
2929	1
2930	0
2931	0
2932	0
2933	0
2934	0
2935	0
2936	0
2937	0
2938	0
2939	0
2940	0
2941	0
2942	0
2943	0
2944	0
2945	0
2946	0
2947	0
2948	0
2949	0
2950	0
2951	0
2952	0
2953	0
2954	0
2955	0
2956	0
2957	0
