0,015	5,560	1,119	1,188
0,032	5,509	1,747	1,187
0,049	5,411	1,884	1,186
0,066	5,866	1,324	1,187
0,083	5,581	1,067	1,188
0,100	5,496	1,466	1,188
0,116	5,707	1,785	1,185
0,133	5,808	1,599	1,187
0,150	5,695	1,328	1,184
0,165	5,460	0,957	1,187
0,183	5,713	1,104	1,190
0,199	5,470	1,534	1,187
0,216	5,955	1,510	1,187
0,233	5,551	1,240	1,188
0,250	5,693	0,937	1,188
0,267	5,679	1,843	1,187
0,283	5,825	1,875	1,183
0,300	5,706	1,638	1,189
0,317	5,884	1,429	1,186
0,332	5,575	1,752	1,190
0,349	5,379	1,482	1,186
0,366	5,645	1,696	1,184
0,383	5,435	1,657	1,185
0,400	5,219	1,495	1,187
0,417	5,418	1,436	1,188
0,432	5,318	1,789	1,188
0,449	5,739	1,518	1,186
0,466	5,578	1,739	1,188
0,483	5,636	1,519	1,189
0,500	5,477	1,131	1,190
0,517	5,753	1,532	1,189
0,532	5,771	1,832	1,185
0,549	5,342	1,615	1,185
0,566	5,355	1,172	1,186
0,583	5,280	1,706	1,188
0,600	6,251	1,597	1,185
0,616	5,809	1,215	1,184
0,633	5,627	1,281	1,186
0,650	5,549	1,501	1,188
0,667	5,647	1,691	1,184
0,683	5,492	1,702	1,186
0,701	5,364	1,694	1,185
0,717	5,664	1,898	1,189
0,733	5,127	1,460	1,189
0,750	5,901	1,678	1,187
0,767	5,410	1,641	1,187
0,784	6,108	1,269	1,187
0,801	5,327	1,356	1,188
0,816	5,336	1,148	1,188
0,833	5,077	1,316	1,190
0,850	5,604	1,810	1,185
0,867	6,105	1,567	1,186
0,883	5,658	1,539	1,186
0,899	5,882	1,391	1,187
0,916	5,769	1,378	1,190
0,934	5,426	1,553	1,188
0,951	5,723	1,515	1,187
0,966	5,626	1,203	1,189
0,983	5,804	1,605	1,189
1,000	5,869	1,291	1,183
1,017	5,501	1,303	1,186
1,034	5,481	1,707	1,189
1,050	5,800	1,426	1,187
1,068	5,560	1,534	1,187
1,083	5,630	1,862	1,185
1,100	5,695	1,882	1,186
1,117	5,681	1,907	1,186
1,134	5,841	1,362	1,186
1,151	5,691	1,347	1,187
1,168	5,207	1,909	1,188
1,183	5,447	1,797	1,186
1,200	5,428	1,413	1,187
1,217	5,507	1,330	1,188
1,234	5,558	1,432	1,186
1,251	5,423	1,715	1,188
1,268	6,202	1,906	1,188
1,283	5,768	1,887	1,185
1,300	5,876	0,986	1,187
1,317	6,081	1,469	1,187
1,334	5,406	1,591	1,185
1,351	5,574	1,753	1,188
1,368	5,570	1,555	1,187
1,385	5,893	1,096	1,188
1,400	5,774	1,525	1,185
1,417	5,571	2,021	1,186
1,434	5,367	1,650	1,186
1,450	5,480	1,851	1,189
1,468	5,458	1,142	1,189
1,484	5,728	1,752	1,189
1,501	5,511	1,812	1,186
1,517	5,559	2,280	1,186
1,534	5,631	1,394	1,188
