0,020	6,035	1,142	1,179
0,036	5,555	1,262	1,177
0,052	6,123	1,456	1,182
0,069	5,955	1,148	1,177
0,086	5,698	1,010	1,179
0,103	5,802	1,101	1,178
0,119	6,395	1,378	1,178
0,136	5,948	0,901	1,179
0,153	6,271	1,024	1,180
0,170	5,800	1,110	1,179
0,186	6,022	1,040	1,175
0,204	5,538	1,125	1,177
0,219	5,841	1,128	1,180
0,236	5,815	1,561	1,180
0,253	6,144	1,152	1,179
0,270	5,971	1,352	1,179
0,286	5,838	1,186	1,180
0,303	6,207	0,752	1,181
0,320	5,863	1,001	1,178
0,336	6,054	1,509	1,179
0,353	5,844	1,576	1,180
0,370	5,781	1,066	1,179
0,387	6,140	1,162	1,181
0,404	6,034	1,694	1,177
0,420	5,802	1,212	1,179
0,437	5,909	1,149	1,182
0,453	5,851	1,024	1,179
0,470	5,699	1,074	1,178
0,487	6,034	1,397	1,178
0,504	6,040	1,376	1,177
0,519	6,050	1,469	1,178
0,536	5,872	1,278	1,179
0,553	6,462	1,175	1,178
0,570	6,112	1,298	1,180
0,587	6,065	0,997	1,179
0,603	5,931	1,518	1,180
0,620	6,015	1,316	1,179
0,637	5,990	1,021	1,180
0,654	5,998	1,106	1,178
0,670	5,532	1,098	1,183
0,687	5,642	1,094	1,181
0,704	5,819	1,226	1,180
0,721	5,983	1,133	1,180
0,738	5,745	1,463	1,182
0,753	6,009	0,922	1,179
0,771	5,834	1,156	1,180
0,788	6,294	1,097	1,180
0,803	6,087	1,254	1,180
0,821	6,066	1,336	1,180
0,837	5,756	1,166	1,179
0,853	6,090	0,926	1,178
0,870	6,067	1,695	1,178
0,888	6,135	0,981	1,179
0,903	5,839	1,182	1,181
0,920	6,141	1,039	1,176
0,937	6,302	1,146	1,180
0,954	5,914	1,471	1,181
0,970	5,964	1,416	1,179
0,987	5,848	1,403	1,181
1,004	6,291	0,888	1,180
1,020	6,167	1,624	1,179
1,037	5,682	1,237	1,181
1,054	5,782	1,235	1,181
1,071	5,965	1,185	1,178
1,087	6,446	1,081	1,178
1,104	5,585	1,199	1,180
