0,013	11,836	1,537	1,176
0,030	11,996	1,406	1,178
0,046	11,885	1,442	1,178
0,062	12,442	1,183	1,177
0,079	12,304	1,353	1,177
0,096	11,622	1,448	1,177
0,113	12,031	0,911	1,175
0,130	12,057	1,226	1,176
0,147	12,030	1,316	1,177
0,162	11,925	1,474	1,177
0,179	12,224	1,543	1,178
0,196	12,494	1,247	1,176
0,213	12,247	1,317	1,176
0,230	12,003	1,507	1,177
0,247	11,520	1,296	1,177
0,264	12,191	1,705	1,176
0,279	12,265	1,034	1,176
0,296	12,200	1,207	1,179
0,313	12,151	1,420	1,176
0,330	12,332	1,540	1,178
0,347	12,193	1,194	1,178
0,362	12,199	1,448	1,179
0,380	11,878	1,227	1,177
0,397	12,162	1,305	1,176
0,413	12,015	1,053	1,176
0,430	11,977	1,237	1,179
0,447	12,381	1,536	1,179
0,463	11,709	1,728	1,175
0,479	12,206	1,539	1,177
0,496	12,164	1,344	1,176
0,513	12,878	1,309	1,173
0,530	11,675	1,154	1,177
0,547	12,511	1,678	1,176
0,564	12,097	1,311	1,177
0,579	11,761	1,320	1,179
0,596	12,194	1,281	1,177
0,613	12,385	0,877	1,177
0,630	11,871	1,230	1,174
0,647	11,837	1,089	1,177
0,663	11,953	1,129	1,180
0,680	12,428	1,367	1,178
0,697	11,572	1,466	1,176
0,714	12,165	1,205	1,176
0,731	12,241	1,204	1,179
0,747	11,823	1,567	1,178
0,764	12,332	1,371	1,179
0,781	11,356	1,794	1,179
0,796	11,719	1,156	1,179
0,813	12,310	1,282	1,178
0,830	11,802	1,286	1,178
0,847	12,128	1,489	1,177
0,864	11,982	1,619	1,178
0,880	12,011	1,464	1,177
0,897	12,187	1,566	1,179
0,914	12,174	1,107	1,179
0,931	12,262	1,124	1,176
0,948	12,247	1,443	1,176
0,964	11,911	1,459	1,179
0,980	12,185	1,435	1,177
0,997	12,021	1,687	1,179
1,014	12,502	1,343	1,175
1,031	12,078	1,225	1,177
