0,017	5,571	1,464	1,187
0,034	5,491	1,394	1,186
0,050	5,242	1,325	1,188
0,067	5,724	1,814	1,186
0,084	5,549	1,631	1,186
0,101	5,747	1,881	1,187
0,116	5,858	1,439	1,186
0,134	5,706	1,765	1,188
0,151	5,463	1,594	1,185
0,166	5,805	1,935	1,186
0,183	5,699	1,553	1,185
0,201	5,842	1,873	1,185
0,216	5,386	1,306	1,184
0,233	5,291	1,838	1,186
0,250	5,519	1,806	1,187
0,267	5,370	1,370	1,185
0,284	5,448	1,797	1,186
0,301	5,445	1,886	1,185
0,318	5,189	1,763	1,185
0,333	5,557	1,910	1,184
0,351	5,618	1,569	1,187
0,368	5,364	1,397	1,186
0,383	5,488	1,241	1,186
0,401	5,884	1,964	1,186
0,418	5,757	1,784	1,188
0,435	5,309	1,686	1,186
0,451	5,312	1,412	1,186
0,467	5,669	1,879	1,186
0,484	5,489	1,571	1,187
0,500	5,380	2,167	1,186
0,518	5,663	1,634	1,185
0,534	5,582	1,344	1,184
0,550	5,466	1,703	1,185
0,567	5,663	1,623	1,185
0,583	5,450	1,968	1,186
0,600	5,124	1,565	1,187
0,617	5,439	1,847	1,188
0,635	5,476	2,015	1,187
0,651	5,669	1,711	1,185
0,667	5,711	2,007	1,186
0,684	6,027	1,720	1,185
0,701	5,520	1,595	1,186
0,718	5,504	1,580	1,186
0,735	6,008	2,154	1,185
0,751	7,090	1,419	1,189
0,767	5,215	1,317	1,184
0,784	5,198	1,147	1,187
0,801	5,628	1,575	1,186
0,818	6,250	2,164	1,184
0,835	5,559	1,836	1,185
0,850	5,494	1,385	1,186
0,867	5,608	1,515	1,184
0,884	5,563	1,301	1,187
0,901	5,160	1,456	1,188
0,918	5,228	1,836	1,185
0,935	5,468	2,194	1,184
0,951	5,230	1,523	1,186
0,968	5,442	1,597	1,187
0,984	5,669	2,108	1,186
1,002	5,607	1,267	1,186
1,017	5,474	1,579	1,187
1,034	5,385	1,734	1,186
1,051	5,843	1,850	1,187
1,067	5,658	1,864	1,187
1,084	5,768	1,403	1,188
1,101	5,236	0,988	1,186
