0,017	12,327	1,371	1,170
0,032	12,904	1,374	1,168
0,049	12,742	1,392	1,170
0,066	12,675	1,160	1,170
0,084	12,772	1,232	1,168
0,100	13,073	1,211	1,167
0,116	12,984	1,234	1,169
0,133	13,405	1,118	1,169
0,150	12,597	1,148	1,168
0,167	12,808	1,186	1,166
0,184	12,855	1,327	1,169
0,199	12,718	1,538	1,165
0,216	12,950	1,818	1,171
0,233	12,711	1,625	1,169
0,251	12,488	1,395	1,168
0,267	12,710	1,529	1,169
0,283	19,350	1,406	1,167
0,300	13,366	1,622	1,170
0,317	12,895	1,371	1,169
0,334	12,836	1,509	1,169
0,351	12,703	1,233	1,167
0,367	12,840	1,517	1,169
0,383	13,072	1,273	1,168
0,400	12,685	1,566	1,167
0,417	13,266	1,283	1,168
0,434	13,079	1,132	1,172
0,451	13,202	1,574	1,170
0,466	12,933	1,452	1,169
0,483	12,440	1,150	1,169
0,500	12,707	1,583	1,166
0,516	12,922	1,700	1,169
0,534	12,744	1,457	1,168
0,551	12,772	1,415	1,168
0,566	12,857	1,380	1,168
0,584	12,844	1,496	1,168
0,601	13,078	1,301	1,168
0,618	12,945	1,360	1,169
0,633	12,852	1,857	1,169
0,650	12,996	1,519	1,168
0,667	12,609	1,095	1,169
0,684	12,564	1,304	1,169
0,700	12,983	1,695	1,168
0,717	12,879	1,371	1,168
0,734	12,479	1,617	1,170
0,752	12,651	1,529	1,169
0,767	12,535	1,305	1,170
0,784	12,552	1,567	1,170
0,801	13,241	1,373	1,170
0,818	12,516	1,548	1,170
0,834	12,493	1,389	1,167
0,851	12,921	1,408	1,168
0,868	12,821	1,698	1,169
0,884	12,551	1,108	1,169
0,901	12,631	1,108	1,168
0,918	12,802	1,519	1,167
0,933	12,991	1,097	1,169
0,951	13,435	1,487	1,167
0,968	13,013	1,894	1,168
0,985	12,531	1,413	1,168
1,001	12,739	1,501	1,172
1,017	12,565	1,476	1,169
1,035	12,839	1,253	1,170
