17,179	22,163	1,558	1,187
17,196	22,721	1,669	1,188
17,212	22,860	1,369	1,189
17,229	22,165	1,840	1,187
17,246	22,126	1,461	1,189
17,263	22,190	1,290	1,188
17,280	22,609	1,740	1,190
17,296	22,455	1,842	1,188
17,312	22,221	2,009	1,187
17,329	21,960	1,479	1,189
17,346	22,035	1,759	1,188
17,363	22,148	1,727	1,188
17,380	22,572	1,353	1,190
17,397	22,211	1,433	1,187
17,412	22,612	1,682	1,187
17,429	22,791	1,676	1,187
17,446	22,465	1,282	1,189
17,463	22,181	1,633	1,192
17,479	22,923	1,856	1,190
17,496	22,352	1,793	1,190
17,512	22,029	1,529	1,190
17,529	22,084	1,156	1,190
17,546	22,426	1,343	1,187
17,563	22,710	1,299	1,191
17,580	22,600	1,199	1,188
17,595	21,965	1,558	1,190
17,612	21,783	1,883	1,188
17,630	21,544	1,431	1,188
17,647	22,528	1,387	1,189
17,662	24,755	1,230	1,187
17,680	25,070	1,589	1,189
17,696	21,839	1,608	1,187
17,713	21,954	1,922	1,190
17,730	22,351	1,166	1,188
17,747	22,623	1,738	1,190
17,763	21,978	1,429	1,190
17,780	22,074	1,764	1,187
17,797	22,440	1,623	1,188
17,814	22,433	1,706	1,191
17,829	22,504	1,465	1,186
17,963	22,297	1,880	1,191
17,980	22,559	1,517	1,191
17,997	22,132	1,372	1,187
18,014	22,161	1,621	1,190
18,029	22,703	1,607	1,189
18,046	22,117	1,396	1,190
18,063	22,654	1,654	1,191
18,080	22,529	1,800	1,188
18,096	22,252	1,469	1,189
18,113	22,967	1,929	1,190
18,130	22,624	1,125	1,190
18,147	22,662	1,651	1,188
18,164	23,274	1,504	1,189
18,181	23,102	1,321	1,186
18,196	22,508	1,806	1,189
18,213	22,855	0,933	1,189
18,230	22,259	1,448	1,189
18,247	22,201	1,622	1,187
18,264	21,849	1,119	1,190
18,281	22,500	1,385	1,189
18,296	22,833	1,483	1,189
18,313	22,424	1,118	1,187
18,330	22,370	1,738	1,191
18,347	22,549	1,289	1,189
18,363	22,733	1,194	1,190
18,380	22,504	1,153	1,186
26,027	21,634	1,412	1,196
26,042	22,132	1,560	1,193
26,059	21,847	1,333	1,193
26,076	22,287	1,401	1,195
26,093	22,549	1,283	1,193
26,111	21,536	1,142	1,193
26,126	22,316	1,271	1,194
26,143	21,785	1,684	1,193
26,161	21,739	1,721	1,196
26,176	22,131	1,459	1,194
26,193	21,669	1,806	1,194
26,211	21,285	1,489	1,195
26,226	21,451	1,603	1,193
26,243	21,931	1,681	1,195
26,259	21,620	1,754	1,192
26,276	21,709	1,683	1,194
26,293	21,333	1,585	1,191
26,310	21,695	1,518	1,191
26,327	21,681	1,888	1,192
26,343	21,465	1,507	1,193
26,360	21,155	2,025	1,192
26,377	21,699	1,762	1,192
26,394	21,679	1,614	1,194
26,409	21,346	1,832	1,192
26,427	21,657	2,092	1,192
26,444	21,440	1,559	1,193
26,459	21,387	1,362	1,193
26,477	21,088	1,532	1,192
26,494	22,228	1,767	1,192
26,509	21,964	1,389	1,193
26,526	21,946	1,769	1,193
26,543	21,269	1,582	1,192
26,561	21,480	1,983	1,193
26,578	21,473	1,514	1,194
26,593	21,303	1,352	1,195
26,611	21,588	1,669	1,193
26,628	21,908	1,329	1,195
26,643	21,680	1,213	1,191
26,660	21,991	1,316	1,193
26,678	21,460	2,219	1,193
26,693	21,233	1,447	1,194
26,711	21,927	1,310	1,192
26,728	22,060	1,992	1,194
26,744	21,675	2,106	1,195
26,760	21,191	1,599	1,192
26,777	21,534	1,595	1,196
26,794	22,924	1,461	1,197
26,810	21,774	1,766	1,191
26,827	21,240	1,720	1,198
26,844	21,628	1,774	1,193
26,861	21,623	1,809	1,192
26,878	21,760	1,679	1,192
26,893	21,934	1,721	1,192
26,910	21,651	1,797	1,191
26,927	21,686	1,421	1,194
26,944	21,372	1,897	1,193
26,961	21,595	1,616	1,191
26,978	21,605	1,533	1,192
26,993	21,924	1,276	1,193
27,010	22,221	1,603	1,195
27,027	21,353	1,295	1,193
27,044	21,994	1,246	1,192
27,061	21,813	1,882	1,194
27,077	21,789	1,665	1,193
27,093	21,761	1,502	1,191
27,110	21,359	1,299	1,189
27,127	21,553	1,318	1,193
27,144	21,676	1,524	1,193
27,161	21,340	1,622	1,191
27,178	22,057	1,870	1,194
27,193	21,789	1,565	1,197
27,210	21,601	1,327	1,193
27,227	21,501	1,748	1,192
27,244	22,092	1,460	1,192
27,261	21,183	1,456	1,192
27,278	21,564	1,355	1,195
27,295	21,596	1,744	1,192
27,310	21,943	1,277	1,194
27,327	21,719	1,698	1,194
27,344	21,567	1,583	1,195
27,361	21,885	1,178	1,192
27,378	21,499	1,516	1,194
27,393	21,458	1,654	1,195
27,410	21,448	1,489	1,192
27,427	21,569	1,551	1,194
27,444	21,827	1,479	1,194
27,461	21,674	1,575	1,193
27,477	21,605	1,866	1,193
27,494	21,488	1,347	1,189
27,511	22,022	1,954	1,194
27,528	22,367	1,501	1,192
27,545	21,777	1,425	1,195
27,562	21,746	1,479	1,192
27,577	21,432	1,436	1,195
27,594	21,857	1,207	1,195
27,611	21,555	1,542	1,195
27,628	22,178	1,501	1,195
27,645	21,538	1,112	1,194
27,660	22,006	1,534	1,192
27,677	21,955	1,610	1,193
27,694	21,887	1,573	1,194
27,712	21,989	1,421	1,195
27,727	22,130	1,579	1,192
27,744	21,665	1,676	1,196
27,761	21,380	1,182	1,194
27,778	21,567	1,581	1,194
27,795	21,795	1,605	1,196
27,812	22,684	1,513	1,191
27,829	22,416	1,588	1,195
27,844	21,716	1,444	1,196
27,861	21,196	1,649	1,192
27,878	22,042	2,015	1,195
27,894	21,693	1,748	1,193
27,911	21,384	1,470	1,195
27,928	21,888	1,738	1,194
27,945	21,274	1,864	1,194
27,962	21,895	1,691	1,194
27,979	21,382	1,876	1,196
27,996	21,543	1,479	1,197
28,011	21,555	1,046	1,195
28,028	21,801	1,538	1,196
28,045	22,436	1,771	1,193
28,062	22,337	1,328	1,197
28,079	22,285	1,526	1,194
28,095	21,615	1,108	1,196
28,111	21,983	1,245	1,194
28,128	21,989	1,257	1,196
28,145	22,297	1,185	1,195
28,162	21,352	2,076	1,193
28,179	22,050	1,709	1,193
28,194	21,713	2,048	1,193
28,211	21,625	1,798	1,194
28,228	21,677	1,425	1,191
28,245	22,222	1,688	1,192
28,262	21,335	1,366	1,194
28,279	21,883	1,503	1,194
28,296	21,191	1,556	1,195
28,311	22,049	1,439	1,193
28,328	21,924	1,224	1,189
