0,017	21,850	1,922	1,206
0,032	21,648	1,169	1,204
0,049	21,680	1,189	1,207
0,067	22,498	1,760	1,207
0,082	21,843	1,291	1,207
0,100	21,742	1,211	1,207
0,115	21,552	1,572	1,208
0,132	21,943	1,456	1,207
0,149	21,311	1,185	1,207
0,166	21,979	1,236	1,209
0,184	21,677	0,935	1,206
0,199	21,344	1,708	1,203
0,216	22,087	1,695	1,206
0,233	22,722	1,227	1,206
0,250	22,493	1,485	1,206
0,267	21,867	1,296	1,206
0,282	21,989	1,375	1,206
0,299	21,651	1,728	1,208
0,316	21,389	1,573	1,208
0,333	21,837	1,418	1,209
0,350	21,624	1,465	1,208
0,367	21,466	1,328	1,209
0,382	21,804	1,445	1,205
0,400	21,133	1,685	1,206
0,417	22,023	1,348	1,208
0,433	19,950	1,251	1,204
0,450	22,454	1,685	1,209
0,467	22,353	1,329	1,207
0,482	21,901	1,516	1,207
0,499	22,857	1,443	1,204
0,516	20,489	1,166	1,207
0,534	22,286	1,575	1,207
0,549	23,508	1,243	1,207
0,566	21,761	1,247	1,209
0,583	20,947	1,534	1,208
0,600	21,918	1,263	1,207
0,617	21,622	1,474	1,206
0,633	21,505	1,420	1,207
0,651	22,313	1,544	1,206
0,666	22,274	1,450	1,207
0,683	21,700	1,386	1,207
0,700	21,705	1,548	1,208
0,717	21,463	1,118	1,210
0,733	22,086	1,536	1,207
0,750	21,125	1,490	1,206
0,767	22,480	1,301	1,207
0,784	22,040	1,637	1,206
0,799	21,401	1,890	1,207
0,816	22,207	1,171	1,208
0,833	22,053	1,316	1,205
0,850	21,805	1,578	1,209
0,867	21,463	1,671	1,206
0,884	22,020	1,653	1,207
0,901	22,050	1,394	1,208
0,916	21,501	1,475	1,207
0,933	22,033	1,462	1,206
0,950	21,403	1,407	1,209
0,967	21,974	1,604	1,209
0,984	21,800	1,581	1,209
0,999	22,229	1,559	1,209
1,016	21,691	1,335	1,206
1,033	21,469	1,758	1,209
1,050	21,429	1,835	1,209
1,067	21,295	1,381	1,206
1,084	21,321	1,217	1,208
1,099	21,648	1,334	1,207
1,116	22,413	1,231	1,208
1,133	21,758	1,531	1,208
1,150	22,157	1,424	1,207
1,167	22,009	1,345	1,206
1,183	21,770	1,366	1,207
1,200	21,802	1,229	1,206
1,217	21,764	1,512	1,206
1,233	21,923	1,166	1,208
1,250	22,074	1,814	1,208
1,268	21,810	1,556	1,205
1,283	22,427	1,618	1,207
1,300	21,781	1,423	1,206
