0,032	8,512	1,467	1,209
0,049	8,367	1,802	1,206
0,065	8,748	1,269	1,207
0,082	9,065	1,642	1,206
0,097	8,002	1,737	1,208
0,115	8,851	1,413	1,205
0,132	9,439	1,633	1,205
0,147	9,589	1,304	1,208
0,164	9,044	1,666	1,206
0,182	8,587	2,090	1,206
0,197	9,028	1,458	1,208
0,215	9,017	1,239	1,209
0,231	8,826	1,512	1,209
0,248	9,198	1,588	1,204
0,264	8,542	1,916	1,206
0,281	9,366	1,273	1,209
0,298	9,473	1,909	1,205
0,315	9,096	1,531	1,207
0,332	9,110	1,862	1,207
0,347	9,528	1,741	1,206
0,364	9,365	1,662	1,209
0,382	8,892	1,453	1,206
0,399	9,164	1,620	1,205
0,414	9,783	1,263	1,208
0,432	8,804	1,412	1,206
0,447	9,004	1,588	1,208
0,464	8,886	1,418	1,208
0,482	8,886	1,353	1,206
0,499	8,813	1,367	1,208
0,514	8,771	1,682	1,204
0,531	9,092	1,507	1,207
0,549	9,160	1,544	1,207
0,565	9,766	1,357	1,208
0,581	10,687	1,615	1,208
0,598	9,777	1,423	1,205
0,615	9,539	1,407	1,208
0,631	9,021	1,270	1,206
0,648	9,146	1,977	1,206
0,665	9,385	1,361	1,206
0,681	8,987	1,149	1,206
0,698	9,188	1,587	1,205
0,715	8,814	1,866	1,207
0,731	9,440	1,924	1,208
0,748	8,801	1,897	1,206
0,765	9,056	1,617	1,208
0,782	9,491	1,950	1,204
0,798	8,371	1,819	1,210
0,815	8,867	1,273	1,204
0,832	9,488	2,262	1,207
0,848	8,963	1,642	1,206
0,865	8,848	1,490	1,209
0,882	8,761	1,204	1,206
0,899	8,531	1,468	1,206
0,915	9,022	2,050	1,206
0,932	9,315	1,530	1,205
0,949	8,991	1,473	1,207
0,965	9,379	1,345	1,206
0,982	8,713	1,551	1,209
0,999	8,892	1,328	1,209
1,016	9,589	1,589	1,207
1,032	9,039	1,529	1,208
1,049	8,965	1,804	1,210
1,065	9,096	1,624	1,206
1,081	8,728	1,788	1,207
