0,022	12,483	1,445	1,209
0,039	13,150	1,651	1,212
0,056	12,448	1,584	1,211
0,071	12,902	1,313	1,211
0,088	12,675	1,543	1,210
0,105	12,951	1,836	1,207
0,122	12,832	1,364	1,210
0,139	12,879	1,410	1,207
0,156	12,050	1,751	1,209
0,173	12,214	1,331	1,207
0,188	12,632	1,628	1,209
0,205	12,791	1,207	1,209
0,222	12,557	1,760	1,208
0,239	13,342	1,599	1,206
0,256	12,602	1,379	1,211
0,272	12,293	1,916	1,209
0,289	12,167	2,027	1,212
0,306	13,236	1,420	1,206
0,321	12,583	1,305	1,210
0,338	12,305	1,647	1,210
0,356	13,055	1,157	1,209
0,373	12,344	1,534	1,208
0,388	12,300	1,183	1,208
0,405	12,509	1,522	1,209
0,422	12,572	1,490	1,211
0,439	12,800	1,888	1,209
0,455	12,951	1,796	1,209
0,472	12,776	1,541	1,209
0,489	12,540	1,486	1,211
0,506	12,313	1,509	1,210
0,523	12,521	1,602	1,209
0,540	11,728	1,411	1,207
0,556	12,518	1,487	1,207
0,573	12,307	1,644	1,210
0,589	12,735	1,628	1,209
0,606	12,858	1,635	1,211
0,623	12,600	1,383	1,212
0,640	12,149	1,795	1,210
0,657	12,655	1,596	1,210
0,672	12,456	1,382	1,211
0,689	12,679	1,652	1,210
0,706	12,360	1,669	1,207
0,723	12,865	1,615	1,207
0,740	12,519	1,383	1,208
0,756	12,527	1,363	1,209
0,772	12,645	1,984	1,209
0,789	12,480	1,648	1,207
0,805	12,445	1,524	1,210
0,822	12,871	1,390	1,209
0,839	12,584	2,042	1,211
0,856	12,758	1,764	1,210
0,873	12,738	1,756	1,211
0,890	12,629	1,354	1,211
0,906	12,784	1,599	1,209
0,923	12,687	1,513	1,211
0,940	12,618	1,515	1,209
0,956	12,190	1,562	1,208
0,973	12,355	1,730	1,207
0,989	13,006	1,166	1,208
1,006	12,655	1,317	1,210
1,023	12,332	2,350	1,212
1,039	12,761	1,751	1,208
1,056	12,394	1,702	1,211
