0,020	22,818	1,317	1,212
0,037	21,171	1,296	1,211
0,054	22,867	1,748	1,207
0,070	22,223	1,934	1,209
0,087	21,570	1,161	1,214
0,104	21,922	1,553	1,213
0,119	21,992	1,614	1,211
0,138	21,235	1,630	1,212
0,153	21,959	1,249	1,208
0,170	22,077	1,616	1,211
0,187	22,335	1,578	1,208
0,203	21,986	1,215	1,208
0,220	21,781	1,573	1,209
0,237	22,653	1,200	1,211
0,254	21,881	1,199	1,209
0,271	21,535	1,740	1,211
0,288	22,735	1,791	1,212
0,303	22,150	1,216	1,208
0,320	22,001	1,845	1,211
0,337	22,816	1,697	1,214
0,353	22,165	1,635	1,212
0,370	21,699	1,404	1,209
0,387	21,771	1,669	1,213
0,404	21,959	1,249	1,210
0,419	22,577	1,466	1,210
0,436	22,101	1,587	1,208
0,453	21,946	1,505	1,210
0,470	22,474	1,791	1,212
0,487	21,619	1,491	1,213
0,504	22,401	1,518	1,210
0,520	21,663	1,618	1,209
0,537	21,748	1,583	1,210
0,554	21,825	1,673	1,209
0,571	22,218	1,354	1,209
0,587	21,391	1,928	1,212
0,604	22,243	1,866	1,209
0,620	21,874	1,437	1,210
0,637	22,056	1,529	1,213
0,655	22,382	1,530	1,211
0,670	22,200	1,159	1,211
0,688	21,624	1,614	1,211
0,703	21,871	1,910	1,210
0,720	22,345	1,457	1,210
0,738	21,740	1,497	1,211
0,754	21,972	1,299	1,210
0,770	21,652	1,577	1,210
0,787	21,961	1,714	1,211
0,804	22,311	1,634	1,212
0,821	21,668	1,405	1,207
0,838	21,300	2,013	1,207
0,854	21,278	1,411	1,210
0,871	21,897	1,219	1,211
0,888	21,852	1,608	1,212
0,904	22,146	1,440	1,211
0,921	22,060	1,340	1,210
0,938	22,285	1,699	1,209
0,955	22,720	1,561	1,213
0,970	21,607	1,789	1,210
0,988	22,143	1,560	1,211
1,004	22,634	1,366	1,212
1,022	21,993	1,418	1,211
1,038	22,159	1,085	1,211
