0,007	21,889	1,770	1,203
0,024	21,672	1,734	1,206
0,041	21,436	1,688	1,208
0,057	21,980	1,344	1,206
0,073	21,485	1,393	1,204
0,090	21,892	1,265	1,204
0,106	21,440	1,446	1,207
0,123	21,555	1,704	1,204
0,140	21,602	1,547	1,205
0,157	21,453	1,412	1,202
0,173	21,232	1,790	1,209
0,190	21,905	1,241	1,205
0,207	20,966	1,539	1,204
0,223	21,471	1,718	1,203
0,241	21,470	1,618	1,203
0,257	21,509	1,530	1,203
0,274	21,281	1,928	1,209
0,289	20,951	1,494	1,205
0,307	21,754	1,775	1,204
0,324	21,772	1,548	1,203
0,339	21,994	1,533	1,204
0,357	21,697	1,187	1,208
0,374	21,474	1,568	1,205
0,389	21,925	1,412	1,207
0,406	21,615	1,236	1,204
0,423	21,503	1,974	1,205
0,440	21,549	1,791	1,204
0,457	21,660	1,350	1,204
0,473	21,669	1,475	1,203
0,490	21,205	1,412	1,203
0,507	21,711	1,466	1,206
0,523	21,266	1,709	1,205
0,540	21,318	1,857	1,208
0,557	21,672	1,516	1,206
0,575	21,782	1,347	1,204
0,590	21,128	1,258	1,206
0,607	21,773	1,408	1,205
0,623	21,696	1,698	1,208
0,640	21,750	1,430	1,207
0,657	21,476	1,492	1,208
0,675	21,924	1,216	1,206
0,692	21,408	1,505	1,207
0,707	21,757	1,414	1,203
0,724	21,236	1,152	1,206
0,741	21,338	1,406	1,207
0,758	21,667	1,315	1,206
0,773	21,298	1,268	1,207
0,790	21,553	1,190	1,205
0,807	22,021	1,352	1,205
0,824	21,342	1,900	1,207
0,841	21,498	1,480	1,205
0,858	21,447	1,536	1,207
0,875	21,574	1,469	1,206
0,891	21,793	1,262	1,204
0,907	21,660	1,397	1,206
0,924	21,529	1,828	1,208
0,941	21,760	1,446	1,207
0,957	21,815	1,593	1,207
0,974	21,491	1,435	1,205
0,991	21,680	1,411	1,208
1,008	21,713	1,477	1,206
1,025	21,379	1,620	1,204
1,042	21,255	1,337	1,207
1,058	21,520	1,161	1,204
1,074	21,560	1,507	1,204
1,091	21,924	1,344	1,207
1,108	21,444	1,494	1,205
1,125	21,914	1,477	1,203
1,142	21,623	1,666	1,206
1,157	21,781	1,505	1,204
1,174	22,017	1,543	1,205
1,191	21,433	1,566	1,206
