0,050	22,087	1,445	1,202
0,067	22,289	1,642	1,200
0,084	21,775	1,727	1,198
0,101	22,130	1,474	1,200
0,117	22,250	1,317	1,199
0,134	21,925	1,566	1,200
0,151	22,405	1,489	1,201
0,168	22,308	1,503	1,201
0,184	22,288	1,504	1,200
0,201	22,027	0,899	1,201
0,218	21,944	1,621	1,202
0,234	21,938	1,440	1,201
0,251	22,346	1,529	1,198
0,268	21,618	1,534	1,200
0,285	22,367	1,036	1,201
0,300	19,511	1,443	1,198
0,317	22,580	1,081	1,203
0,334	23,256	1,298	1,201
0,351	22,178	1,306	1,201
0,368	21,626	1,386	1,201
0,383	22,086	1,552	1,200
0,400	22,246	1,435	1,202
0,417	22,017	1,222	1,201
0,434	22,424	1,483	1,201
0,450	21,952	1,502	1,203
0,467	22,229	1,331	1,202
0,484	21,921	1,934	1,199
0,500	22,145	1,379	1,199
0,517	22,308	1,254	1,201
0,534	21,869	1,227	1,202
0,552	21,638	1,478	1,203
0,567	21,901	1,297	1,201
0,584	21,739	1,677	1,203
0,601	22,065	1,583	1,200
0,618	21,853	1,669	1,201
0,635	22,353	1,804	1,203
0,651	22,033	1,500	1,201
0,668	22,967	1,442	1,200
0,684	22,050	1,249	1,202
0,701	22,051	1,383	1,201
0,718	22,103	1,376	1,199
0,735	22,445	1,438	1,201
0,752	22,220	1,199	1,201
0,769	22,240	1,413	1,201
0,784	21,960	1,564	1,200
0,801	22,239	1,355	1,203
0,818	22,031	1,313	1,202
0,835	22,652	1,560	1,201
0,852	21,728	1,209	1,202
0,867	22,076	1,636	1,201
0,884	22,291	1,264	1,202
0,901	22,097	1,555	1,201
0,918	22,393	1,894	1,200
0,935	21,759	1,290	1,200
0,952	22,183	1,285	1,203
0,967	21,758	1,379	1,199
0,984	22,319	1,438	1,200
1,001	22,131	1,712	1,203
1,018	21,869	1,411	1,201
1,035	22,285	1,555	1,205
1,052	22,023	1,599	1,200
1,067	22,460	1,539	1,203
1,085	22,143	1,075	1,202
1,102	22,345	1,508	1,205
1,117	21,835	1,707	1,203
1,135	22,267	1,419	1,201
1,152	22,429	1,497	1,201
1,167	22,271	1,094	1,199
1,185	22,221	1,370	1,200
1,202	21,919	1,643	1,204
1,217	22,223	1,692	1,202
1,235	22,430	1,767	1,200
1,252	21,890	1,275	1,203
