0,022	22,033	1,623	1,204
0,039	22,355	1,305	1,202
0,056	21,949	1,600	1,202
0,073	21,870	1,760	1,201
0,090	22,072	1,650	1,201
0,107	22,338	1,421	1,205
0,122	22,131	1,832	1,203
0,139	21,775	1,171	1,204
0,156	22,066	1,171	1,203
0,172	22,129	1,584	1,203
0,189	22,098	1,505	1,202
0,206	21,938	1,417	1,204
0,223	22,107	1,466	1,205
0,240	22,048	1,098	1,202
0,257	22,320	1,775	1,200
0,272	22,109	1,181	1,203
0,289	22,487	1,299	1,202
0,306	22,168	1,160	1,203
0,323	22,026	1,398	1,202
0,340	22,584	1,329	1,203
0,355	22,412	1,613	1,204
0,372	22,154	1,068	1,204
0,390	21,770	1,301	1,203
0,407	22,156	1,660	1,201
0,424	22,174	1,414	1,202
0,439	22,146	1,644	1,203
0,456	21,959	1,341	1,203
0,473	21,602	1,468	1,205
0,490	22,074	1,497	1,202
0,507	22,208	1,617	1,202
0,524	22,636	1,355	1,201
0,539	22,184	1,532	1,202
0,556	21,501	2,218	1,202
0,573	21,830	1,378	1,203
0,590	21,950	1,652	1,203
0,607	22,238	1,571	1,202
0,622	22,228	1,438	1,203
0,639	21,806	1,512	1,206
0,656	21,758	1,559	1,200
0,673	21,952	1,210	1,204
0,690	22,495	1,404	1,204
0,706	21,333	1,281	1,201
0,723	21,733	1,195	1,203
0,740	22,035	1,602	1,202
0,756	21,780	1,175	1,201
0,774	22,924	1,190	1,201
0,790	22,033	1,247	1,205
0,806	22,278	1,271	1,205
0,823	22,336	1,517	1,202
0,840	22,130	1,516	1,203
0,857	21,909	1,562	1,204
0,874	21,916	1,331	1,202
0,890	21,835	1,522	1,206
0,906	22,143	0,981	1,203
0,923	21,952	1,408	1,203
0,940	22,418	1,720	1,200
0,957	21,644	1,612	1,205
0,974	23,016	1,620	1,206
0,991	22,178	1,735	1,203
1,006	21,813	1,156	1,207
1,023	22,523	1,334	1,204
