0,027	7,271	1,447	1,206
0,044	7,248	1,314	1,206
0,061	6,851	1,264	1,207
0,078	7,443	1,471	1,206
0,094	6,686	1,265	1,207
0,111	6,719	1,587	1,211
0,128	7,094	1,489	1,207
0,143	7,072	1,754	1,206
0,160	7,156	1,580	1,207
0,177	6,395	1,383	1,207
0,194	7,044	1,217	1,207
0,211	6,914	1,213	1,207
0,228	6,908	1,507	1,207
0,245	7,166	1,458	1,205
0,260	7,231	1,388	1,207
0,277	7,216	1,093	1,205
0,294	6,877	1,209	1,207
0,311	7,061	1,493	1,205
0,328	6,990	1,599	1,206
0,344	7,366	1,782	1,206
0,362	7,705	1,140	1,205
0,377	7,012	1,441	1,208
0,394	7,696	1,278	1,207
0,411	7,042	1,829	1,207
0,429	7,213	1,823	1,205
0,444	7,435	1,393	1,202
0,461	6,898	1,452	1,206
0,479	7,239	1,410	1,205
0,494	7,141	1,341	1,207
0,511	7,699	0,954	1,207
0,529	6,959	1,164	1,203
0,544	7,401	0,863	1,206
0,561	6,980	1,221	1,206
0,579	6,719	1,644	1,208
0,594	7,072	1,390	1,207
0,611	7,494	1,220	1,208
0,629	7,199	0,956	1,205
0,644	6,859	1,254	1,207
0,661	6,738	1,600	1,209
0,679	7,211	1,392	1,208
0,694	7,027	1,302	1,209
0,711	7,011	1,456	1,206
0,729	7,085	1,233	1,206
0,744	7,559	1,703	1,209
0,761	6,994	1,833	1,203
0,778	6,530	1,405	1,208
0,795	6,827	1,425	1,208
0,811	6,921	1,271	1,211
0,828	6,963	1,826	1,208
0,845	6,775	1,544	1,209
0,862	7,057	1,273	1,205
0,879	6,877	1,379	1,207
0,895	6,796	1,976	1,205
0,912	7,074	2,015	1,209
0,927	7,137	1,465	1,207
0,945	6,661	1,406	1,206
0,962	7,155	1,162	1,205
0,979	6,782	1,300	1,206
0,995	7,144	1,634	1,206
1,012	7,673	1,452	1,208
1,029	7,004	1,187	1,207
1,045	6,908	1,514	1,208
1,062	7,275	1,721	1,206
1,079	7,874	1,539	1,206
1,095	8,593	1,640	1,208
1,112	7,690	2,120	1,206
1,129	7,285	1,482	1,207
1,145	6,527	1,398	1,207
1,162	9,071	1,354	1,208
1,179	7,219	1,340	1,207
