0,018	26,805	1,456	1,209
0,036	26,672	1,572	1,208
0,053	27,302	1,797	1,207
0,069	26,117	1,480	1,208
0,086	26,457	1,562	1,208
0,102	26,432	1,769	1,207
0,119	27,234	1,588	1,209
0,135	26,754	1,328	1,210
0,152	26,921	1,396	1,208
0,170	27,113	1,643	1,210
0,185	26,653	1,006	1,207
0,202	26,724	1,233	1,208
0,219	26,853	1,601	1,209
0,236	26,265	1,676	1,206
0,253	26,800	1,566	1,209
0,270	26,298	1,256	1,207
0,286	26,811	1,234	1,209
0,303	26,569	1,992	1,210
0,320	26,757	2,039	1,209
0,337	26,387	1,131	1,207
0,352	26,595	1,559	1,207
0,369	26,330	1,618	1,210
0,386	27,251	1,304	1,211
0,402	27,047	1,354	1,210
0,419	25,763	1,499	1,209
0,436	27,472	1,708	1,210
0,453	26,874	2,548	1,208
0,470	26,656	1,827	1,209
0,485	27,182	1,207	1,209
0,502	27,831	1,584	1,209
0,519	26,693	1,774	1,207
0,536	26,892	1,372	1,208
0,553	26,120	1,194	1,208
0,570	26,825	1,804	1,206
0,587	26,214	1,393	1,207
0,604	26,876	1,746	1,206
0,619	26,304	1,149	1,209
0,636	25,452	1,110	1,207
0,653	26,150	1,301	1,206
0,669	27,250	1,101	1,208
0,687	27,050	1,489	1,207
0,703	26,949	1,575	1,207
0,720	26,930	1,794	1,210
0,737	26,929	1,644	1,207
0,752	26,537	1,558	1,208
0,769	26,844	1,927	1,207
0,786	27,142	1,614	1,208
0,803	26,260	1,280	1,208
0,820	26,938	1,802	1,210
0,837	26,892	1,291	1,211
0,853	26,367	1,224	1,208
0,870	26,741	1,689	1,207
0,887	26,326	1,680	1,208
0,903	26,036	1,459	1,209
0,920	27,549	1,771	1,207
0,937	26,838	1,313	1,207
0,952	26,941	1,534	1,211
0,969	26,327	1,503	1,209
0,986	26,077	1,126	1,208
1,003	26,619	1,869	1,208
1,020	26,743	1,204	1,208
1,037	26,806	1,570	1,209
1,054	26,459	1,644	1,207
1,070	26,767	1,393	1,209
1,087	26,230	1,529	1,206
1,104	26,599	1,924	1,207
