0,028	21,351	1,741	1,209
0,046	21,512	2,309	1,209
0,061	22,206	2,115	1,211
0,078	22,444	1,511	1,209
0,095	21,916	1,491	1,210
0,112	21,905	1,567	1,210
0,127	21,708	1,833	1,209
0,144	21,926	1,346	1,212
0,161	22,386	1,262	1,208
0,178	22,073	1,356	1,208
0,195	22,368	1,280	1,211
0,212	21,895	1,683	1,209
0,229	21,899	1,788	1,212
0,245	21,741	1,699	1,208
0,263	21,921	1,669	1,210
0,279	21,981	1,693	1,212
0,295	22,469	1,552	1,210
0,312	21,684	1,347	1,212
0,329	21,518	1,461	1,211
0,345	22,196	1,768	1,209
0,362	21,771	1,686	1,208
0,379	22,265	1,587	1,209
0,396	21,855	1,488	1,209
0,411	22,646	1,424	1,209
0,428	21,668	1,516	1,209
0,445	21,613	1,560	1,207
0,462	21,730	1,680	1,210
0,479	21,843	1,136	1,210
0,496	21,960	1,537	1,209
0,511	22,477	1,707	1,208
0,528	22,029	1,679	1,210
0,545	21,476	1,562	1,209
0,562	22,129	1,568	1,212
0,579	22,205	1,943	1,212
0,596	22,079	1,546	1,209
0,612	21,895	1,379	1,208
0,629	21,625	1,566	1,207
0,646	22,065	1,100	1,211
0,661	22,085	1,450	1,209
0,678	22,010	1,522	1,210
0,695	22,065	1,846	1,210
0,712	21,885	1,535	1,208
0,729	21,661	1,727	1,211
0,746	21,760	1,398	1,209
0,762	21,538	1,312	1,209
0,778	21,667	1,654	1,209
0,796	21,714	1,730	1,210
0,813	22,690	1,284	1,210
0,828	22,116	1,469	1,209
0,845	22,041	1,443	1,208
0,862	21,854	1,637	1,209
0,879	21,668	1,444	1,210
0,896	21,814	1,380	1,208
0,912	22,411	2,121	1,210
0,929	21,843	1,392	1,207
0,945	22,224	1,508	1,210
0,962	22,340	1,574	1,212
0,979	21,767	1,345	1,211
0,996	21,251	1,593	1,208
1,012	22,435	1,916	1,211
1,029	21,387	1,523	1,212
1,046	21,697	1,349	1,208
1,063	21,539	1,421	1,211
1,079	22,527	1,415	1,210
1,096	22,159	1,903	1,212
1,113	22,091	1,244	1,212
1,130	21,562	1,482	1,211
1,145	22,067	1,350	1,210
1,162	22,068	1,631	1,213
1,181	22,053	1,092	1,209
