0,008	9,786	1,942	1,199
0,025	9,788	1,294	1,202
0,041	10,341	1,305	1,202
0,058	9,873	1,835	1,202
0,075	9,695	1,454	1,202
0,092	9,956	1,952	1,200
0,109	9,127	1,275	1,200
0,126	9,606	1,772	1,202
0,143	9,505	1,705	1,202
0,158	9,737	1,382	1,200
0,175	9,403	1,318	1,202
0,192	10,018	1,225	1,202
0,209	9,335	1,339	1,202
0,226	9,431	1,363	1,203
0,243	9,463	2,173	1,203
0,258	9,610	1,808	1,202
0,275	9,948	1,218	1,202
0,292	9,921	1,416	1,203
0,309	9,692	1,627	1,203
0,326	9,270	1,650	1,201
0,343	9,435	1,359	1,198
0,360	9,432	1,376	1,203
0,375	9,852	1,472	1,200
0,392	9,704	1,146	1,198
0,409	9,463	1,253	1,203
0,426	8,556	1,454	1,201
0,443	10,767	1,522	1,202
0,458	9,797	1,269	1,205
0,475	9,517	1,820	1,204
0,492	9,446	1,313	1,200
0,509	10,116	1,431	1,202
0,526	10,145	1,514	1,202
0,542	9,652	1,309	1,199
0,559	10,017	1,609	1,200
0,576	9,380	1,777	1,205
0,593	9,746	1,533	1,201
0,608	9,063	1,276	1,202
0,625	9,564	1,353	1,199
0,642	9,943	1,539	1,200
0,659	9,760	1,438	1,202
0,676	10,051	1,508	1,204
0,692	9,463	1,199	1,201
0,709	9,587	1,771	1,205
0,726	9,940	1,611	1,205
0,743	9,637	1,733	1,204
0,760	10,195	1,167	1,204
0,775	9,667	1,228	1,206
0,792	9,457	1,320	1,202
0,809	9,667	1,489	1,202
0,826	9,205	1,343	1,202
0,843	9,733	1,464	1,202
0,860	9,614	1,228	1,204
0,875	10,142	1,449	1,202
0,892	8,911	1,900	1,204
0,909	9,554	1,451	1,202
0,926	9,628	1,370	1,206
0,943	9,517	1,214	1,203
0,959	9,816	1,706	1,202
0,976	9,413	1,368	1,202
0,993	9,666	1,079	1,202
1,009	9,267	1,315	1,203
1,026	9,764	1,338	1,199
1,043	10,100	1,509	1,202
